Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,1.0,12,7,5,2,1,0,0,0,1,12.0,2023,175
Greg Newsome II,CLE,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0,12.0,2023,175
Sione Takitaki,CLE,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,12.0,2023,175
Juan Thornhill,CLE,0,0,0,0,0,0.0,6,6,0,0,1,0,0,0,0,12.0,2023,175
Grant Delpit,CLE,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,12.0,2023,175
Tony Fields,CLE,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,12.0,2023,175
Mike Ford,CLE,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,12.0,2023,175
Myles Garrett,CLE,0,0,0,0,1,0.0,2,2,0,1,0,0,0,0,0,12.0,2023,175
Shelby Harris,CLE,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,12.0,2023,175
Ogbonnia Okoronkwo,CLE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,12.0,2023,175
Alex Wright,CLE,0,0,0,0,0,0.0,2,0,2,0,0,1,0,0,0,12.0,2023,175
Matthew Adams,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,175
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,175
Martin Emerson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,175
A.J. Green,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,175
Ronnie Hickman,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,175
Maurice Hurst Jr.,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,175
Za'Darius Smith,CLE,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,12.0,2023,175
Dalvin Tomlinson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,175
Kareem Hunt,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2023,175
Dawand Jones,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2023,175
Nik Bonitto,DEN,0,0,0,0,1,1.5,2,1,1,1,3,0,0,0,0,12.0,2023,175
P.J. Locke,DEN,0,0,0,0,1,1.0,7,5,2,0,1,0,0,0,1,12.0,2023,175
Josey Jewell,DEN,0,0,0,0,0,1.0,3,2,1,0,0,0,0,0,1,12.0,2023,175
Zach Allen,DEN,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,12.0,2023,175
Alex Singleton,DEN,0,0,0,0,1,0.0,10,4,6,0,0,1,0,0,0,12.0,2023,175
Jonathon Cooper,DEN,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0,12.0,2023,175
Ja'Quan McMillian,DEN,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,12.0,2023,175
Fabian Moreau,DEN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,12.0,2023,175
Justin Simmons,DEN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,12.0,2023,175
Patrick Surtain II,DEN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,12.0,2023,175
Jonathan Harris,DEN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,12.0,2023,175
Baron Browning,DEN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,12.0,2023,175
Tyler Lancaster,DEN,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,12.0,2023,175
Drew Sanders,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,175
Mitchell Fraboni,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,175
Matt Henningsen,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,175
D.J. Jones,DEN,0,0,0,0,0,0.0,1,0,1,0,0,1,11,0,0,12.0,2023,175
Riley Moss,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,175
Mike Purcell,DEN,0,0,0,0,1,0.0,0,0,0,0,0,1,-1,0,0,12.0,2023,175
Russell Wilson,DEN,0,0,0,0,0,0.0,0,0,0,0,0,1,-3,0,0,12.0,2023,175
