Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Mike Evans,TAM,9,6,70,2,4.0,65,10.8,5,0.8,13.4,0,,1,11.1,1,90.0,12.0,2023,172
Cade Otton,TAM,4,4,45,0,1.0,9,2.3,36,9.0,2.3,1,4.0,0,0.0,0,113.5,12.0,2023,172
Trey Palmer,TAM,5,4,17,0,1.0,13,3.3,4,1.0,5.6,0,,1,20.0,0,80.8,12.0,2023,172
Chris Godwin,TAM,7,3,45,0,2.0,20,6.7,25,8.3,5.9,1,3.0,2,28.6,0,64.6,12.0,2023,172
Rachaad White,TAM,2,2,10,0,0.0,-6,-3.0,16,8.0,-3.0,0,,0,0.0,0,87.5,12.0,2023,172
Payne Durham,TAM,1,1,12,0,1.0,9,9.0,3,3.0,9.0,0,,0,0.0,0,116.7,12.0,2023,172
Chase Edmonds,TAM,1,0,0,0,0.0,0,,0,,2.0,0,,0,0.0,0,39.6,12.0,2023,172
David Moore,TAM,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,12.0,2023,172
Michael Pittman Jr.,IND,13,10,107,0,6.0,60,6.0,47,4.7,7.4,0,,1,7.7,0,100.5,12.0,2023,172
Josh Downs,IND,13,5,43,0,2.0,10,2.0,33,6.6,3.9,0,,2,15.4,1,15.9,12.0,2023,172
Alec Pierce,IND,6,4,27,0,1.0,24,6.0,3,0.8,9.7,0,,0,0.0,0,76.4,12.0,2023,172
Will Mallory,IND,3,2,29,0,2.0,12,6.0,17,8.5,7.0,0,,0,0.0,0,97.9,12.0,2023,172
Zack Moss,IND,3,2,15,0,1.0,-2,-1.0,17,8.5,0.0,0,,1,33.3,0,78.5,12.0,2023,172
Mo Alie-Cox,IND,1,1,30,0,1.0,15,15.0,15,15.0,15.0,0,,0,0.0,0,118.7,12.0,2023,172
Kylen Granson,IND,1,0,0,0,,0,,0,,-7.0,0,,0,0.0,0,39.6,12.0,2023,172
