Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Charles Cross,T,56,100%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Damien Lewis,G,56,100%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Phil Haynes,G,56,100%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Geno Smith,QB,56,100%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Evan Brown,C,56,100%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Tyler Lockett,WR,53,95%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Zach Charbonnet,RB,49,88%,0,0%,0,0%,1,Seahawks,12.0,2023,167
D.K. Metcalf,WR,48,86%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Jaxon Smith-Njigba,WR,42,75%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Stone Forsythe,T,40,71%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Noah Fant,TE,33,59%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Colby Parkinson,TE,20,36%,0,0%,7,24%,1,Seahawks,12.0,2023,167
Jason Peters,T,16,29%,0,0%,0,0%,1,Seahawks,12.0,2023,167
Will Dissly,TE,15,27%,0,0%,13,45%,1,Seahawks,12.0,2023,167
Jake Bobo,WR,12,21%,0,0%,7,24%,1,Seahawks,12.0,2023,167
DeeJay Dallas,RB,7,13%,0,0%,20,69%,1,Seahawks,12.0,2023,167
D'Wayne Eskridge,WR,1,2%,0,0%,12,42%,1,Seahawks,12.0,2023,167
Bobby Wagner,LB,0,0%,66,100%,6,21%,1,Seahawks,12.0,2023,167
Jamal Adams,SS,0,0%,66,100%,0,0%,1,Seahawks,12.0,2023,167
Quandre Diggs,FS,0,0%,66,100%,0,0%,1,Seahawks,12.0,2023,167
Devon Witherspoon,CB,0,0%,66,100%,0,0%,1,Seahawks,12.0,2023,167
Julian Love,SS,0,0%,60,91%,4,14%,1,Seahawks,12.0,2023,167
Jarran Reed,NT,0,0%,59,89%,7,24%,1,Seahawks,12.0,2023,167
Jordyn Brooks,LB,0,0%,58,88%,0,0%,1,Seahawks,12.0,2023,167
Leonard Williams,DT,0,0%,57,86%,7,24%,1,Seahawks,12.0,2023,167
Boye Mafe,LB,0,0%,55,83%,7,24%,1,Seahawks,12.0,2023,167
Dre'Mont Jones,DE,0,0%,41,62%,7,24%,1,Seahawks,12.0,2023,167
Michael Jackson,CB,0,0%,40,61%,20,69%,1,Seahawks,12.0,2023,167
Riq Woolen,CB,0,0%,26,39%,6,21%,1,Seahawks,12.0,2023,167
Darrell Taylor,LB,0,0%,23,35%,7,24%,1,Seahawks,12.0,2023,167
Derick Hall,LB,0,0%,16,24%,16,55%,1,Seahawks,12.0,2023,167
Tre Brown,CB,0,0%,14,21%,3,10%,1,Seahawks,12.0,2023,167
Mario Edwards,DE,0,0%,13,20%,3,10%,1,Seahawks,12.0,2023,167
Nick Bellore,LB,0,0%,0,0%,23,80%,1,Seahawks,12.0,2023,167
Brady Russell,TE,0,0%,0,0%,22,76%,1,Seahawks,12.0,2023,167
Artie Burns,CB,0,0%,0,0%,19,66%,1,Seahawks,12.0,2023,167
Jon Rhattigan,LB,0,0%,0,0%,18,62%,1,Seahawks,12.0,2023,167
Devin Bush Jr.,LB,0,0%,0,0%,15,52%,1,Seahawks,12.0,2023,167
Chris Stoll,LS,0,0%,0,0%,9,31%,1,Seahawks,12.0,2023,167
Michael Dickson,P,0,0%,0,0%,9,31%,1,Seahawks,12.0,2023,167
Coby Bryant,CB,0,0%,0,0%,8,28%,1,Seahawks,12.0,2023,167
Jason Myers,K,0,0%,0,0%,8,28%,1,Seahawks,12.0,2023,167
Myles Adams,DE,0,0%,0,0%,8,28%,1,Seahawks,12.0,2023,167
Olusegun Oluwatimi,C,0,0%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Anthony Bradford,G,0,0%,0,0%,4,14%,1,Seahawks,12.0,2023,167
Kenny McIntosh,RB,0,0%,0,0%,3,10%,1,Seahawks,12.0,2023,167
