Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Patrick Mahomes,KAN,0,0,0,0,0,12.0,2023,177
Isiah Pacheco,KAN,5,5,34,0,14,12.0,2023,177
Clyde Edwards-Helaire,KAN,0,0,0,0,0,12.0,2023,177
Rashee Rice,KAN,10,8,107,1,39,12.0,2023,177
Travis Kelce,KAN,7,6,91,0,27,12.0,2023,177
Skyy Moore,KAN,3,3,34,0,18,12.0,2023,177
Noah Gray,KAN,3,3,30,0,13,12.0,2023,177
Justin Watson,KAN,3,1,3,1,3,12.0,2023,177
Marquez Valdes-Scantling,KAN,1,1,-1,0,-1,12.0,2023,177
Aidan O'Connell,LVR,0,0,0,0,0,12.0,2023,177
Jakobi Meyers,LVR,7,6,79,1,33,12.0,2023,177
Josh Jacobs,LVR,6,4,15,0,8,12.0,2023,177
Ameer Abdullah,LVR,1,1,2,0,2,12.0,2023,177
Davante Adams,LVR,7,5,73,0,33,12.0,2023,177
Hunter Renfrow,LVR,4,4,38,0,16,12.0,2023,177
Michael Mayer,LVR,4,2,27,0,17,12.0,2023,177
Austin Hooper,LVR,2,1,14,0,14,12.0,2023,177
Tre Tucker,LVR,1,0,0,0,0,12.0,2023,177
Zamir White,LVR,0,0,0,0,0,12.0,2023,177
