Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Unnamed: 16_level_0,PAT,PAT,FG,FG,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
27,Joey Slye,26,WAS,K,17,0,0,0,0,0,0,0,0,0,0,0,24,28,25,30,0,99,5.8,
28,Michael Badgley,27,2TM,K,13,0,0,0,0,0,0,0,0,0,0,0,33,33,24,28,0,105,8.1,
28,Michael Badgley,27,CHI,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,12.0,
28,Michael Badgley,27,DET,K,12,0,0,0,0,0,0,0,0,0,0,0,33,33,20,24,0,93,7.8,
29,Harrison Butker,27,KAN,K,13,0,0,0,0,0,0,0,0,0,0,0,38,41,18,24,0,92,7.1,
30,Cairo Santos,31,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,27,32,21,23,0,90,5.6,
31,Davante Adams,30,LVR,WR,17,17,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,84,4.9,"PB,AP-1"
32,Matt Prater,38,ARI,K,13,0,0,0,0,0,0,0,0,0,0,0,17,18,22,25,0,83,6.4,
33,Jalen Hurts,24,PHI,QB,15,15,13,0,0,0,0,0,0,13,2,0,0,0,0,0,0,82,5.5,"PB,AP-2,AP MVP-2,AP OPoY-3"
34,Nick Chubb,27,CLE,RB,17,17,12,1,0,0,0,0,0,13,1,0,0,0,0,0,0,80,4.7,"PB,AP-2"
35,Randy Bullock,33,TEN,K,15,0,0,0,0,0,0,0,0,0,0,0,28,28,17,20,0,79,5.3,
36,Cameron Dicker,22,2TM,K,11,0,0,0,0,0,0,0,0,0,0,0,24,24,21,22,0,87,7.9,
36,Cameron Dicker,22,PHI,K,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,8,8.0,
36,Cameron Dicker,22,LAC,K,10,0,0,0,0,0,0,0,0,0,0,0,22,22,19,20,0,79,7.9,
37,Chris Boswell,31,PIT,K,12,0,0,0,0,0,0,0,0,0,0,0,18,18,20,28,0,78,6.5,
38,Derrick Henry,28,TEN,RB,16,16,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,78,4.9,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9"
39,Travis Kelce,33,KAN,TE,17,17,0,12,0,0,0,0,0,12,1,0,0,0,0,0,0,74,4.4,"PB,AP-1,AP OPoY-6"
40,Ezekiel Elliott,27,DAL,RB,15,14,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,72,4.8,
41,Josh Jacobs,24,LVR,RB,17,17,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,72,4.2,"PB,AP-1,AP OPoY-5"
42,Tony Pollard,25,DAL,RB,16,4,9,3,0,0,0,0,0,12,0,0,0,0,0,0,0,72,4.5,PB
43,A.J. Brown,25,PHI,WR,17,16,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,66,3.9,"PB,AP-2,AP MVP-9,AP OPoY-11"
44,Stefon Diggs,29,BUF,WR,16,16,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,66,4.1,"PB,AP-2"
45,George Kittle,29,SFO,TE,15,15,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,66,4.4,"PB,AP-2"
46,Miles Sanders,25,PHI,RB,17,15,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,66,3.9,PB
47,Saquon Barkley,25,NYG,RB,16,16,10,0,0,0,0,0,0,10,1,0,0,0,0,0,0,62,3.9,"PB,AP CPoY-3"
48,Jerick McKinnon,30,KAN,RB,17,0,1,9,0,0,0,0,0,10,1,0,0,0,0,0,0,62,3.6,AP CPoY-12
49,Dalvin Cook,27,MIN,RB,17,17,8,2,0,0,0,0,0,10,0,0,0,0,0,0,0,60,3.5,PB
50,Najee Harris,24,PIT,RB,17,17,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,60,3.5,
51,Christian McCaffrey,26,2TM,RB,17,16,8,5,0,0,0,0,0,13,0,0,0,0,0,0,0,78,4.6,"PB,AP OPoY-7,AP CPoY-2"
51,Christian McCaffrey,26,CAR,RB,6,6,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,3.0,
51,Christian McCaffrey,26,SFO,RB,11,10,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,60,5.5,
52,Justin Jefferson,23,MIN,WR,17,17,1,8,0,0,0,0,0,9,1,0,0,0,0,0,0,56,3.3,"PB,AP-1,AP MVP-5,AP OPoY-1"
53,Ja'Marr Chase,22,CIN,WR,12,12,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,4.5,PB
54,Amari Cooper,28,CLE,WR,17,17,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.2,
55,Taysom Hill,32,NOR,TE/QB,16,8,7,2,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.4,
56,Tyreek Hill,28,MIA,WR,17,17,1,7,0,0,1,0,0,9,0,0,0,0,0,0,0,54,3.2,"PB,AP-1,AP MVP-9,AP OPoY-4"
57,CeeDee Lamb,23,DAL,WR,17,17,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.2,"PB,AP-2"
58,Tyler Lockett,30,SEA,WR,16,16,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.4,
59,Joe Mixon,26,CIN,RB,14,14,7,2,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.9,
60,Cordarrelle Patterson,31,ATL,RB,13,11,8,0,0,1,0,0,0,9,0,0,0,0,0,0,0,54,4.2,
61,Kenneth Walker III,22,SEA,RB,15,11,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.6,AP ORoY-2
62,Christian Watson,23,GNB,WR,14,11,2,7,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.9,AP ORoY-7
63,D'Andre Swift,23,DET,RB,14,8,5,3,0,0,0,0,0,8,1,0,0,0,0,0,0,50,3.6,
64,Brandon Aiyuk,24,SFO,WR,17,17,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,48,2.8,
65,James Conner,27,ARI,RB,13,13,7,1,0,0,0,0,0,8,0,0,0,0,0,0,0,48,3.7,
66,Justin Fields,23,CHI,QB,15,15,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,48,3.2,AP MVP-9
67,Christian Kirk,26,JAX,WR,17,17,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,48,2.8,
68,Jaylen Waddle,24,MIA,WR,17,17,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,48,2.8,
69,Josh Allen,26,BUF,QB,16,16,7,0,0,0,0,0,0,7,1,0,0,0,0,0,0,44,2.8,"PB,AP MVP-3,AP OPoY-8"
70,Jahan Dotson,22,WAS,WR,12,10,0,7,0,0,0,0,0,7,1,0,0,0,0,0,0,44,3.7,
71,Tee Higgins,23,CIN,WR,16,14,0,7,0,0,0,0,0,7,1,0,0,0,0,0,0,44,2.8,
72,Aaron Jones,28,GNB,RB,17,17,2,5,0,0,0,0,0,7,1,0,0,0,0,0,0,44,2.6,
73,Matthew Wright,26,2TM,K,6,0,0,0,0,0,0,0,0,0,0,0,15,15,15,18,0,60,10.0,
73,Matthew Wright,26,KAN,K,2,0,0,0,0,0,0,0,0,0,0,0,8,8,3,4,0,17,8.5,
73,Matthew Wright,26,PIT,K,4,0,0,0,0,0,0,0,0,0,0,0,7,7,12,14,0,43,10.8,
74,Cam Akers,23,LAR,RB,15,9,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.8,
75,Gabriel Davis,23,BUF,WR,15,15,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.8,
76,AJ Dillon,24,GNB,RB,17,3,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.5,
77,Juwan Johnson,26,NOR,TE,16,12,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.6,
78,Daniel Jones,25,NYG,QB,16,16,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.6,AP CPoY-11
79,Cole Kmet,23,CHI,TE,17,17,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.5,
80,Cooper Kupp,29,LAR,WR,9,9,1,6,0,0,0,0,0,7,0,0,0,0,0,0,0,42,4.7,
81,D.J. Moore,25,CAR,WR,17,17,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.5,
82,DeVonta Smith,24,PHI,WR,17,17,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,42,2.5,
83,Dustin Hopkins,32,LAC,K,5,0,0,0,0,0,0,0,0,0,0,0,12,12,9,10,0,39,7.8,
84,Jakobi Meyers,26,NWE,WR,14,13,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.7,
85,Adam Thielen,32,MIN,WR,17,17,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.2,
86,Clyde Edwards-Helaire,23,KAN,RB,10,6,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,36,3.6,
87,Mike Evans,29,TAM,WR,15,15,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.4,
88,Leonard Fournette,27,TAM,RB,16,9,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
89,Mecole Hardman,24,KAN,WR,8,5,2,4,0,0,0,0,0,6,0,0,0,0,0,0,0,36,4.5,
90,Jerry Jeudy,23,DEN,WR,15,14,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.4,
91,Dawson Knox,26,BUF,TE,15,15,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.4,PB
92,Allen Lazard,27,GNB,WR,15,15,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.4,
93,Alexander Mattison,24,MIN,RB,17,0,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.1,
94,D.K. Metcalf,25,SEA,WR,17,17,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.1,
95,David Montgomery,25,CHI,RB,16,16,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
96,Samaje Perine,27,CIN,RB,16,2,2,4,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
97,Devin Singletary,25,BUF,RB,16,16,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
98,Amon-Ra St. Brown,23,DET,WR,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,PB
99,Rhamondre Stevenson,24,NWE,RB,17,7,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.1,
100,Jordan Akins,30,HOU,TE,15,3,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.1,
101,Mark Andrews,27,BAL,TE,15,15,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.1,PB
102,Tyler Boyd,28,CIN,WR,16,14,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.0,
103,Travis Etienne,23,JAX,RB,17,12,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,32,1.9,
104,D'Onta Foreman,26,CAR,RB,17,9,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,32,1.9,
105,Russell Gage,26,TAM,WR,13,4,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.5,
106,Zay Jones,27,JAX,WR,16,15,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.0,
107,Latavius Murray,32,2TM,RB,13,7,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,38,2.9,
107,Latavius Murray,32,NOR,RB,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6.0,
107,Latavius Murray,32,DEN,RB,12,7,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,32,2.7,
108,George Pickens,21,PIT,WR,17,12,1,4,0,0,0,0,0,5,1,0,0,0,0,0,0,32,1.9,
109,Joe Burrow,26,CIN,QB,16,16,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.9,"PB,AP MVP-4,AP OPoY-9"
110,Kenyan Drake,28,BAL,RB,12,5,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.5,
111,Devin Duvernay,25,BAL,WR,14,13,1,3,0,1,0,0,0,5,0,0,0,0,0,0,0,30,2.1,PB
112,Mike Gesicki,27,MIA,TE,17,1,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,
113,Antonio Gibson,24,WAS,RB,15,6,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.0,
114,Breece Hall,21,NYJ,RB,7,2,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,30,4.3,
115,Khalil Herbert,24,CHI,RB,13,1,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.3,
116,Trevor Lawrence,23,JAX,QB,17,17,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,"PB,AP MVP-7,AP CPoY-12"
117,Isaiah McKenzie,27,BUF,WR,15,8,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.0,
118,Terry McLaurin,27,WAS,WR,17,17,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,PB
119,Raheem Mostert,30,MIA,RB,16,14,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.9,
120,K.J. Osborn,25,MIN,WR,17,9,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,
121,Isiah Pacheco,23,KAN,RB,17,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,AP ORoY-10
122,Dameon Pierce,22,HOU,RB,13,13,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.3,AP ORoY-9
123,Curtis Samuel,26,WAS,WR,17,12,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,30,1.8,
124,Deebo Samuel,26,SFO,WR,13,12,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.3,
125,Dalton Schultz,26,DAL,TE,15,15,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.0,
126,Zach Ertz,32,ARI,TE,10,10,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,28,2.8,
127,Tyler Allgeier,22,ATL,RB,16,7,3,1,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.6,AP ORoY-5
128,Evan Engram,28,JAX,TE,17,14,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.5,
129,Gerald Everett,28,LAC,TE,16,11,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.6,
130,Isaiah Hodgins,24,2TM,WR,10,5,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,2.6,
130,Isaiah Hodgins,24,NYG,WR,8,5,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,3.3,
131,Drake London,21,ATL,WR,17,15,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.5,
132,Patrick Mahomes,27,KAN,QB,17,17,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.5,"PB,AP-1,AP MVP-1,AP OPoY-2"
133,Chris Olave,22,NOR,WR,15,9,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,26,1.7,AP ORoY-4
134,Keenan Allen,30,LAC,WR,10,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,2.4,
135,Noah Fant,25,SEA,TE,17,16,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
136,Kenneth Gainwell,23,PHI,RB,17,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
137,Michael Gallup,26,DAL,WR,14,11,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.7,
138,Marquise Goodwin,32,SEA,WR,13,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.8,
139,Dontrell Hilliard,27,TEN,RB,12,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,2.0,
140,Mack Hollins,29,LVR,WR,17,16,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
141,Kareem Hunt,27,CLE,RB,17,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
142,Trenton Irwin,27,CIN,WR,9,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,2.7,
143,Richie James,27,NYG,WR,17,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
144,Alvin Kamara,27,NOR,RB,15,13,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.6,
145,Marcus Mariota,29,ATL,QB,13,13,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.8,
146,David Njoku,26,CLE,TE,14,14,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.7,
147,Donovan Peoples-Jones,23,CLE,WR,17,14,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
148,Michael Pittman Jr.,25,IND,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.5,
149,MyCole Pruitt,30,ATL,TE,13,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.8,
150,James Robinson,24,2TM,RB,11,5,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,30,2.7,
150,James Robinson,24,JAX,RB,7,5,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,24,3.4,
150,James Robinson,24,NYJ,RB,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.5,
151,Jonathan Taylor,23,IND,RB,11,11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,2.2,
152,Mike Williams,28,LAC,WR,13,13,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.8,
153,Garrett Wilson,22,NYJ,WR,17,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,AP ORoY-1
154,Jeff Wilson,27,2TM,RB,16,7,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
154,Jeff Wilson,27,SFO,RB,8,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.5,
154,Jeff Wilson,27,MIA,RB,8,1,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,24,3.0,
155,Brock Wright,24,DET,TE,17,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.4,
156,Shane Zylstra,26,DET,TE,13,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.8,
157,Austin Seibert,26,DET,K,3,0,0,0,0,0,0,0,0,0,0,0,12,12,3,5,0,21,7.0,
158,Jamal Agnew,27,JAX,WR,15,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.3,PB
159,Daniel Bellinger,22,NYG,TE,12,11,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.7,
160,Chris Godwin,26,TAM,WR,15,13,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.3,AP CPoY-7
161,T.J. Hockenson,25,2TM,TE,17,14,0,6,0,0,0,0,0,6,2,0,0,0,0,0,0,40,2.4,PB
161,T.J. Hockenson,25,DET,TE,7,7,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,2.9,
161,T.J. Hockenson,25,MIN,TE,10,7,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,2.0,
162,Kyler Murray,25,ARI,QB,11,11,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.8,
163,Chigoziem Okonkwo,23,TEN,TE,17,8,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.2,
164,Josh Palmer,23,LAC,WR,16,11,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.3,
165,Mo Alie-Cox,29,IND,TE,17,11,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
166,Raheem Blackshear,23,CAR,RB,13,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
167,Marquise Brown,25,ARI,WR,12,10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,
168,Noah Brown,26,DAL,WR,16,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
169,Parris Campbell,25,IND,WR,17,16,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
170,DeAndre Carter,29,LAC,WR,17,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
171,Michael Carter,23,NYJ,RB,16,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
172,DJ Chark,26,DET,WR,11,10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
173,Tyler Conklin,27,NYJ,TE,17,16,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
174,James Cook,23,BUF,RB,16,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
175,Brandin Cooks,29,HOU,WR,13,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
176,Will Dissly,26,SEA,TE,15,15,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.2,
177,J.K. Dobbins,24,BAL,RB,8,8,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.3,
178,Romeo Doubs,22,GNB,WR,13,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
179,Kyle Dugger,26,NWE,SS,15,15,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,18,1.2,
180,Chase Edmonds,26,2TM,RB,13,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
180,Chase Edmonds,26,MIA,RB,8,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.3,
181,Gus Edwards,27,BAL,RB,9,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.0,
182,Dallas Goedert,27,PHI,TE,12,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,
183,Damien Harris,25,NWE,RB,11,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
184,Jamycal Hasty,26,JAX,RB,17,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
185,Peyton Hendershot,23,DAL,TE,17,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
186,Darrell Henderson,25,LAR,RB,10,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.8,
187,Tyler Higbee,29,LAR,TE,17,17,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
188,Nyheim Hines,26,2TM,RB,16,5,1,1,0,2,0,0,0,4,0,0,0,0,0,0,0,24,1.5,
188,Nyheim Hines,26,IND,RB,7,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
188,Nyheim Hines,26,BUF,RB,9,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,18,2.0,
189,DeAndre Hopkins,30,ARI,WR,9,9,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.0,
190,Lamar Jackson,25,BAL,QB,12,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,
191,Van Jefferson,26,LAR,WR,11,9,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
192,Marcus Jones,24,NWE,DB,15,4,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,18,1.2,AP-1
193,Marvin Jones,32,JAX,WR,16,10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
194,Isaiah Likely,22,BAL,TE,16,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
