Player,Pos,home_team,team,week,year,game_id
Bo Nix,QB,0,Broncos,12.0,2024,175
Javonte Williams,RB,0,Broncos,12.0,2024,175
Troy Franklin,WR,0,Broncos,12.0,2024,175
Courtland Sutton,WR,0,Broncos,12.0,2024,175
Devaughn Vele,WR,0,Broncos,12.0,2024,175
Nate Adkins,TE,0,Broncos,12.0,2024,175
Quinn Meinerz,OL,0,Broncos,12.0,2024,175
Garett Bolles,T,0,Broncos,12.0,2024,175
Mike McGlinchey,T,0,Broncos,12.0,2024,175
Ben Powers,G,0,Broncos,12.0,2024,175
Luke Wattenberg,C,0,Broncos,12.0,2024,175
John Franklin-Myers,DE,0,Broncos,12.0,2024,175
Malcolm Roach,DT,0,Broncos,12.0,2024,175
D.J. Jones,DT,0,Broncos,12.0,2024,175
Jonathon Cooper,OLB,0,Broncos,12.0,2024,175
Nik Bonitto,OLB,0,Broncos,12.0,2024,175
Cody Barton,LB,0,Broncos,12.0,2024,175
Patrick Surtain II,CB,0,Broncos,12.0,2024,175
Riley Moss,CB,0,Broncos,12.0,2024,175
Ja'Quan McMillian,CB,0,Broncos,12.0,2024,175
P.J. Locke,S,0,Broncos,12.0,2024,175
Brandon Jones,S,0,Broncos,12.0,2024,175
