Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Brandon Allen,SFO,17,29,199,8,25.8,214,7.4,83,4.9,2.9,116,6.8,4,15.4%,4,15.4%,2,6,3,2,7,21.9%,1,6.0,12.0,2024,177
Jordan Love,GNB,13,23,163,9,36.0,279,12.1,71,5.5,3.1,92,7.1,2,9.1%,5,22.7%,2,3,2,1,5,20.0%,0,,12.0,2024,177
