Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jordan Mailata,T,73,100%,0,0%,7,25%,0,Eagles,12.0,2024,178
Cam Jurgens,G,73,100%,0,0%,0,0%,0,Eagles,12.0,2024,178
Mekhi Becton,T,71,97%,0,0%,7,25%,0,Eagles,12.0,2024,178
Landon Dickerson,G,71,97%,0,0%,7,25%,0,Eagles,12.0,2024,178
Jalen Hurts,QB,71,97%,0,0%,0,0%,0,Eagles,12.0,2024,178
Lane Johnson,T,71,97%,0,0%,0,0%,0,Eagles,12.0,2024,178
A.J. Brown,WR,65,89%,0,0%,2,7%,0,Eagles,12.0,2024,178
Dallas Goedert,TE,55,75%,0,0%,2,7%,0,Eagles,12.0,2024,178
Johnny Wilson,WR,51,70%,0,0%,6,21%,0,Eagles,12.0,2024,178
Saquon Barkley,RB,50,68%,0,0%,0,0%,0,Eagles,12.0,2024,178
Jahan Dotson,WR,50,68%,0,0%,0,0%,0,Eagles,12.0,2024,178
Grant Calcaterra,TE,40,55%,0,0%,10,36%,0,Eagles,12.0,2024,178
Kenneth Gainwell,RB,23,32%,0,0%,10,36%,0,Eagles,12.0,2024,178
C.J. Uzomah,TE,16,22%,0,0%,0,0%,0,Eagles,12.0,2024,178
Ainias Smith,WR,7,10%,0,0%,0,0%,0,Eagles,12.0,2024,178
Ben VanSumeren,LB,5,7%,0,0%,20,71%,0,Eagles,12.0,2024,178
Britain Covey,WR,3,4%,0,0%,4,14%,0,Eagles,12.0,2024,178
Tyler Steen,G,2,3%,0,0%,7,25%,0,Eagles,12.0,2024,178
Fred Johnson,T,2,3%,0,0%,7,25%,0,Eagles,12.0,2024,178
Jack Driscoll,T,2,3%,0,0%,7,25%,0,Eagles,12.0,2024,178
Kenny Pickett,QB,2,3%,0,0%,0,0%,0,Eagles,12.0,2024,178
Quinyon Mitchell,CB,0,0%,64,100%,1,4%,0,Eagles,12.0,2024,178
Cooper DeJean,CB,0,0%,62,97%,4,14%,0,Eagles,12.0,2024,178
Reed Blankenship,SS,0,0%,57,89%,3,11%,0,Eagles,12.0,2024,178
C.J. Gardner-Johnson,SS,0,0%,56,88%,0,0%,0,Eagles,12.0,2024,178
Jalen Carter,DT,0,0%,54,84%,4,14%,0,Eagles,12.0,2024,178
Zack Baun,LB,0,0%,53,83%,4,14%,0,Eagles,12.0,2024,178
Nakobe Dean,LB,0,0%,52,81%,0,0%,0,Eagles,12.0,2024,178
Nolan Smith,LB,0,0%,39,61%,1,4%,0,Eagles,12.0,2024,178
Isaiah Rodgers,CB,0,0%,36,56%,9,32%,0,Eagles,12.0,2024,178
Josh Sweat,LB,0,0%,36,56%,1,4%,0,Eagles,12.0,2024,178
Brandon Graham,DE,0,0%,29,45%,3,11%,0,Eagles,12.0,2024,178
Darius Slay,CB,0,0%,28,44%,0,0%,0,Eagles,12.0,2024,178
Jalyx Hunt,LB,0,0%,24,38%,15,54%,0,Eagles,12.0,2024,178
Milton Williams,DT,0,0%,24,38%,4,14%,0,Eagles,12.0,2024,178
Moro Ojomo,DT,0,0%,23,36%,3,11%,0,Eagles,12.0,2024,178
Jordan Davis,DT,0,0%,15,23%,10,36%,0,Eagles,12.0,2024,178
Avonte Maddox,CB,0,0%,13,20%,17,61%,0,Eagles,12.0,2024,178
Thomas Booker,DT,0,0%,11,17%,0,0%,0,Eagles,12.0,2024,178
Oren Burks,LB,0,0%,9,14%,20,71%,0,Eagles,12.0,2024,178
Tristin McCollum,FS,0,0%,8,13%,14,50%,0,Eagles,12.0,2024,178
Sydney Brown,SS,0,0%,6,9%,20,71%,0,Eagles,12.0,2024,178
Jeremiah Trotter Jr.,LB,0,0%,5,8%,15,54%,0,Eagles,12.0,2024,178
Will Shipley,RB,0,0%,0,0%,17,61%,0,Eagles,12.0,2024,178
Kelee Ringo,CB,0,0%,0,0%,16,57%,0,Eagles,12.0,2024,178
Braden Mann,P,0,0%,0,0%,16,57%,0,Eagles,12.0,2024,178
Rick Lovato,LS,0,0%,0,0%,8,29%,0,Eagles,12.0,2024,178
Jake Elliott,K,0,0%,0,0%,7,25%,0,Eagles,12.0,2024,178
