#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 35,7,3:35,48,Blocked FG,0,Cowboys,12.0,2024,170
2,1,9:01,DAL 32,10,5:22,44,Missed FG,0,Cowboys,12.0,2024,170
3,1,0:45,DAL 41,1,0:14,6,Fumble,0,Cowboys,12.0,2024,170
4,2,14:46,DAL 6,7,3:51,15,Punt,0,Cowboys,12.0,2024,170
5,2,8:14,DAL 7,3,1:55,9,Punt,0,Cowboys,12.0,2024,170
6,2,5:01,,3,2:28,2,Punt,0,Cowboys,12.0,2024,170
7,2,0:45,DAL 14,3,0:42,58,Field Goal,0,Cowboys,12.0,2024,170
8,3,9:53,DAL 20,8,5:13,80,Touchdown,0,Cowboys,12.0,2024,170
9,3,3:48,DAL 14,3,1:56,-2,Punt,0,Cowboys,12.0,2024,170
10,3,0:19,DAL 13,6,2:36,34,Punt,0,Cowboys,12.0,2024,170
11,4,11:17,,6,3:06,20,Field Goal,0,Cowboys,12.0,2024,170
12,4,8:03,WAS 44,5,2:47,44,Touchdown,0,Cowboys,12.0,2024,170
14,4,1:40,WAS 49,3,1:07,-1,Punt,0,Cowboys,12.0,2024,170
