0,1,week,year,game_id
Won Toss,Panthers (deferred),12.0,2024,168
Roof,outdoors,12.0,2024,168
Surface,grass,12.0,2024,168
Duration,3:11,12.0,2024,168
Attendance,73216,12.0,2024,168
Weather,"61 degrees, relative humidity 52%, wind 5 mph",12.0,2024,168
Vegas Line,Kansas City Chiefs -11.0,12.0,2024,168
Over/Under,43.0 (over),12.0,2024,168
