Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,12.0,2024,173
Jahmyr Gibbs,DET,3,3,9,0,8,12.0,2024,173
David Montgomery,DET,3,3,36,0,16,12.0,2024,173
Craig Reynolds,DET,0,0,0,0,0,12.0,2024,173
Jameson Williams,DET,7,5,64,0,21,12.0,2024,173
Amon-Ra St. Brown,DET,7,6,62,0,15,12.0,2024,173
Tim Patrick,DET,4,4,55,0,27,12.0,2024,173
Brock Wright,DET,2,2,24,0,16,12.0,2024,173
Sam LaPorta,DET,6,3,19,0,9,12.0,2024,173
Kalif Raymond,DET,1,0,0,0,0,12.0,2024,173
Anthony Richardson,IND,0,0,0,0,0,12.0,2024,173
Jonathan Taylor,IND,0,0,0,0,0,12.0,2024,173
Michael Pittman Jr.,IND,7,6,96,0,30,12.0,2024,173
Alec Pierce,IND,4,1,39,0,39,12.0,2024,173
Josh Downs,IND,7,3,27,0,11,12.0,2024,173
Adonai Mitchell,IND,3,1,10,0,10,12.0,2024,173
Andrew Ogletree,IND,1,0,0,0,0,12.0,2024,173
Kylen Granson,IND,2,0,0,0,0,12.0,2024,173
Ashton Dulin,IND,1,0,0,0,0,12.0,2024,173
