Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Bo Nix,DEN,1,5,0,5,12.0,2024,175
Jaleel McLaughlin,DEN,7,44,0,18,12.0,2024,175
Audric Estime,DEN,3,15,0,9,12.0,2024,175
Michael Burton,DEN,1,3,0,3,12.0,2024,175
Courtland Sutton,DEN,0,0,0,0,12.0,2024,175
Devaughn Vele,DEN,0,0,0,0,12.0,2024,175
Troy Franklin,DEN,0,0,0,0,12.0,2024,175
Lil'Jordan Humphrey,DEN,0,0,0,0,12.0,2024,175
Adam Trautman,DEN,0,0,0,0,12.0,2024,175
Marvin Mims,DEN,2,-2,0,3,12.0,2024,175
Javonte Williams,DEN,8,-2,0,7,12.0,2024,175
Gardner Minshew II,LVR,2,5,0,5,12.0,2024,175
Desmond Ridder,LVR,1,3,0,3,12.0,2024,175
AJ Cole III,LVR,0,0,0,0,12.0,2024,175
Sincere McCormick,LVR,5,33,0,19,12.0,2024,175
Ameer Abdullah,LVR,8,28,0,5,12.0,2024,175
Jakobi Meyers,LVR,0,0,0,0,12.0,2024,175
Tre Tucker,LVR,0,0,0,0,12.0,2024,175
Brock Bowers,LVR,0,0,0,0,12.0,2024,175
Divine Deablo,LVR,0,0,0,0,12.0,2024,175
Michael Mayer,LVR,0,0,0,0,12.0,2024,175
DJ Turner,LVR,0,0,0,0,12.0,2024,175
