Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Drake Maye,NWE,0,0,0,0,0,12.0,2024,171
Kendrick Bourne,NWE,5,3,30,0,10,12.0,2024,171
Antonio Gibson,NWE,2,1,14,0,14,12.0,2024,171
Jamycal Hasty,NWE,2,2,0,0,1,12.0,2024,171
Rhamondre Stevenson,NWE,2,0,0,0,0,12.0,2024,171
Demario Douglas,NWE,7,5,62,0,27,12.0,2024,171
Austin Hooper,NWE,4,4,59,1,38,12.0,2024,171
Hunter Henry,NWE,8,5,44,0,16,12.0,2024,171
Ja'Lynn Polk,NWE,2,1,7,0,7,12.0,2024,171
Kayshon Boutte,NWE,4,1,6,0,6,12.0,2024,171
Javon Baker,NWE,1,0,0,0,0,12.0,2024,171
Tua Tagovailoa,MIA,0,0,0,0,0,12.0,2024,171
De'Von Achane,MIA,4,3,24,2,11,12.0,2024,171
Jaylen Wright,MIA,1,0,0,0,0,12.0,2024,171
Raheem Mostert,MIA,1,1,-3,0,-3,12.0,2024,171
Malik Washington,MIA,2,1,1,0,1,12.0,2024,171
Jaylen Waddle,MIA,9,8,144,1,29,12.0,2024,171
Jonnu Smith,MIA,11,9,87,1,14,12.0,2024,171
Tyreek Hill,MIA,6,5,48,0,20,12.0,2024,171
Julian Hill,MIA,2,1,8,0,8,12.0,2024,171
Durham Smythe,MIA,1,1,8,0,8,12.0,2024,171
Odell Beckham Jr.,MIA,3,0,0,0,0,12.0,2024,171
