Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Patrick Mahomes,KAN,27,37,269,15,35.7,230,6.2,137,5.1,3.7,132,4.9,3,8.3%,3,8.3%,5,12,2,2,9,19.1%,5,12.0,12.0,2024,168
Bryce Young,CAR,21,35,263,13,35.1,290,8.3,162,7.7,4.6,101,4.8,3,9.1%,7,21.2%,2,15,3,4,9,22.5%,3,6.7,12.0,2024,168
