#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 30,11,6:07,61,Field Goal,1,Colts,12.0,2024,173
2,1,4:39,IND 10,6,3:20,4,Punt,1,Colts,12.0,2024,173
3,2,12:07,IND 24,9,3:51,65,Field Goal,1,Colts,12.0,2024,173
4,2,3:34,IND 30,4,1:49,20,Punt,1,Colts,12.0,2024,173
5,2,0:12,IND 19,1,0:12,-2,End of Half,1,Colts,12.0,2024,173
6,3,9:53,IND 16,4,2:12,20,Punt,1,Colts,12.0,2024,173
7,3,2:19,IND 30,4,2:07,9,Punt,1,Colts,12.0,2024,173
8,4,13:21,IND 15,3,0:28,-5,Punt,1,Colts,12.0,2024,173
9,4,11:22,IND 13,3,1:14,-3,Punt,1,Colts,12.0,2024,173
10,4,6:21,IND 30,6,1:39,46,Downs,1,Colts,12.0,2024,173
