Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Baker Mayfield,TAM,24,30,294,12.0,40.0,209,7.0,153,6.4,5.1,141,5.9,3,10.0%,1,3.3%,0,4,1,2,3,9.4%,2,10.0,12.0,2024,172
Tommy DeVito,NYG,21,31,189,11.0,31.4,201,6.5,103,4.9,3.3,86,4.1,1,3.4%,4,13.8%,4,9,0,4,8,20.5%,4,7.8,12.0,2024,172
Drew Lock,NYG,1,1,3,,,0,0.0,0,0.0,0.0,3,3.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,12.0,2024,172
