Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,-10.0,-11.53,-7.84,-3.69,-7.59,-0.58,-7.97,6.73,3.68,1.29,-2.03,3.17,6.62,-1.9,-4.57,12.0,2024,176
Seahawks,10.0,0.58,7.97,-6.73,-3.68,11.53,7.84,3.69,7.59,-1.29,-3.17,2.03,1.9,-6.62,4.57,12.0,2024,176
