#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:09,DEN 11,8,3:00,38,Punt,0,Broncos,12.0,2024,175
2,1,7:54,DEN 33,8,5:07,47,Field Goal,0,Broncos,12.0,2024,175
3,2,13:36,DEN 30,8,4:15,35,Field Goal,0,Broncos,12.0,2024,175
4,2,3:48,DEN 30,8,2:55,34,Field Goal,0,Broncos,12.0,2024,175
5,3,15:00,DEN 30,3,1:38,2,Punt,0,Broncos,12.0,2024,175
6,3,11:33,LVR 18,2,0:44,18,Touchdown,0,Broncos,12.0,2024,175
7,3,7:52,DEN 1,9,4:50,45,Punt,0,Broncos,12.0,2024,175
8,3,1:27,DEN 48,10,4:22,26,Field Goal,0,Broncos,12.0,2024,175
9,4,8:59,DEN 30,7,3:29,70,Touchdown,0,Broncos,12.0,2024,175
10,4,3:38,DEN 30,3,0:26,0,Punt,0,Broncos,12.0,2024,175
11,4,2:21,LVR 17,4,0:25,2,Field Goal,0,Broncos,12.0,2024,175
