Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Patrick Mahomes,KAN,0,0,0,0,0,12.0,2024,168
Kareem Hunt,KAN,4,3,19,0,13,12.0,2024,168
Mecole Hardman,KAN,0,0,0,0,0,12.0,2024,168
Samaje Perine,KAN,2,2,11,0,13,12.0,2024,168
Xavier Worthy,KAN,6,4,46,0,19,12.0,2024,168
Carson Steele,KAN,2,1,9,0,9,12.0,2024,168
Noah Gray,KAN,4,4,66,2,35,12.0,2024,168
Travis Kelce,KAN,8,6,62,0,27,12.0,2024,168
DeAndre Hopkins,KAN,6,5,35,1,12,12.0,2024,168
Justin Watson,KAN,2,1,15,0,15,12.0,2024,168
JuJu Smith-Schuster,KAN,2,1,6,0,6,12.0,2024,168
Bryce Young,CAR,0,0,0,0,0,12.0,2024,168
Chuba Hubbard,CAR,5,1,2,0,2,12.0,2024,168
Jonathon Brooks,CAR,0,0,0,0,0,12.0,2024,168
David Moore,CAR,10,6,81,1,21,12.0,2024,168
Adam Thielen,CAR,4,3,57,0,36,12.0,2024,168
Xavier Legette,CAR,6,4,56,0,34,12.0,2024,168
Ja'Tavion Sanders,CAR,3,3,49,0,28,12.0,2024,168
Deven Thompkins,CAR,3,3,13,0,12,12.0,2024,168
Tommy Tremble,CAR,2,1,5,0,5,12.0,2024,168
