Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,16,22,177,6,26.1,231,10.5,114,7.1,5.2,63,3.9,0,0.0%,3,14.3%,1,9,4,1,6,26.1%,0,,12.0,2024,179
Justin Herbert,LAC,21,36,218,9,22.5,367,10.2,138,6.6,3.8,80,3.8,3,8.3%,7,19.4%,4,12,1,3,8,18.2%,4,7.3,12.0,2024,179
