Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,0,Buccaneers,12.0,2024,172
Rachaad White,RB,0,Buccaneers,12.0,2024,172
Jalen McMillan,WR,0,Buccaneers,12.0,2024,172
Mike Evans,WR,0,Buccaneers,12.0,2024,172
Cade Otton,TE,0,Buccaneers,12.0,2024,172
Payne Durham,TE,0,Buccaneers,12.0,2024,172
Justin Skule,T,0,Buccaneers,12.0,2024,172
Luke Goedeke,T,0,Buccaneers,12.0,2024,172
Ben Bredeson,G,0,Buccaneers,12.0,2024,172
Cody Mauch,G,0,Buccaneers,12.0,2024,172
Graham Barton,C,0,Buccaneers,12.0,2024,172
Calijah Kancey,DL,0,Buccaneers,12.0,2024,172
Logan Hall,DL,0,Buccaneers,12.0,2024,172
Vita Vea,NT,0,Buccaneers,12.0,2024,172
YaYa Diaby,OLB,0,Buccaneers,12.0,2024,172
Joe Tryon-Shoyinka,OLB,0,Buccaneers,12.0,2024,172
Lavonte David,LB,0,Buccaneers,12.0,2024,172
K.J. Britt,LB,0,Buccaneers,12.0,2024,172
Zyon McCollum,CB,0,Buccaneers,12.0,2024,172
Jamel Dean,CB,0,Buccaneers,12.0,2024,172
Jordan Whitehead,S,0,Buccaneers,12.0,2024,172
Antoine Winfield Jr.,S,0,Buccaneers,12.0,2024,172
