Player,Pos,home_team,team,week,year,game_id
Tommy DeVito,QB,1,Giants,12.0,2024,172
Tyrone Tracy Jr.,RB,1,Giants,12.0,2024,172
Malik Nabers,WR,1,Giants,12.0,2024,172
Daniel Bellinger,TE,1,Giants,12.0,2024,172
Theo Johnson,TE,1,Giants,12.0,2024,172
Chris Manhertz,TE,1,Giants,12.0,2024,172
Jermaine Eluemunor,OL,1,Giants,12.0,2024,172
Evan Neal,T,1,Giants,12.0,2024,172
Greg Van Roten,OG,1,Giants,12.0,2024,172
Jon Runyan Jr.,G,1,Giants,12.0,2024,172
John Michael Schmitz,C,1,Giants,12.0,2024,172
Dexter Lawrence,DL,1,Giants,12.0,2024,172
Rakeem Nunez-Roches,DL,1,Giants,12.0,2024,172
Kayvon Thibodeaux,OLB,1,Giants,12.0,2024,172
Brian Burns,OLB,1,Giants,12.0,2024,172
Micah McFadden,LB,1,Giants,12.0,2024,172
Darius Muasau,LB,1,Giants,12.0,2024,172
Bobby Okereke,LB,1,Giants,12.0,2024,172
Cordale Flott,CB,1,Giants,12.0,2024,172
Deonte Banks,CB,1,Giants,12.0,2024,172
Tyler Nubin,S,1,Giants,12.0,2024,172
Jason Pinnock,S,1,Giants,12.0,2024,172
