Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Cooper DeJean,PHI,0,9,5,55.6%,40.0,8.0,4.4,0.0,66.9,5.8,4.0,36.0,1,0,0,0.0,0,6,0,0.0%,12.0,2024,178
Quinyon Mitchell,PHI,0,5,5,100.0%,64.0,12.8,12.8,1.0,158.3,11.4,57.0,7.0,0,0,0,0.0,0,5,0,0.0%,12.0,2024,178
Darius Slay,PHI,0,5,4,80.0%,39.0,9.8,7.8,0.0,99.2,7.2,21.0,18.0,0,0,0,0.0,0,3,1,25.0%,12.0,2024,178
Isaiah Rodgers,PHI,0,5,3,60.0%,40.0,13.3,8.0,1.0,125.0,6.2,11.0,29.0,0,0,0,0.0,0,4,0,0.0%,12.0,2024,178
Oren Burks,PHI,0,3,2,66.7%,19.0,9.5,6.3,0.0,84.0,4.3,10.0,9.0,0,0,0,0.0,0,2,0,0.0%,12.0,2024,178
Nakobe Dean,PHI,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,10.0,10.0,3.0,3,0,0,1.0,1,8,0,0.0%,12.0,2024,178
Reed Blankenship,PHI,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,6.0,6.0,2.0,0,0,0,0.0,0,3,1,25.0%,12.0,2024,178
Zack Baun,PHI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,3,0,0,0.0,0,3,0,0.0%,12.0,2024,178
C.J. Gardner-Johnson,PHI,0,2,1,50.0%,2.0,2.0,1.0,0.0,56.2,0.5,2.0,0.0,0,0,0,0.0,0,5,0,0.0%,12.0,2024,178
Avonte Maddox,PHI,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,11.0,11.0,0.0,0,0,0,0.0,0,1,0,0.0%,12.0,2024,178
Milton Williams,PHI,0,0,0,,,,,,,,,,0,0,1,2.0,3,2,0,0.0%,12.0,2024,178
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,1,33.3%,12.0,2024,178
Nolan Smith,PHI,0,0,0,,,,,,,,,,3,0,2,0.0,2,0,0,,12.0,2024,178
Josh Sweat,PHI,0,0,0,,,,,,,,,,3,0,0,1.0,1,2,0,0.0%,12.0,2024,178
Jalyx Hunt,PHI,0,0,0,,,,,,,,,,2,0,1,0.0,1,0,0,,12.0,2024,178
Jeremiah Trotter Jr.,PHI,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,2,0,0.0%,12.0,2024,178
Moro Ojomo,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,12.0,2024,178
Darious Williams,LAR,0,6,5,83.3%,90.0,18.0,15.0,0.0,118.7,9.0,47.0,43.0,0,0,0,0.0,0,2,2,50.0%,12.0,2024,178
Omar Speights,LAR,0,4,4,100.0%,38.0,9.5,9.5,0.0,106.2,5.0,20.0,18.0,1,0,0,0.0,0,7,2,22.2%,12.0,2024,178
Christian Rozeboom,LAR,0,2,2,100.0%,36.0,18.0,18.0,0.0,118.7,1.5,3.0,33.0,2,0,0,0.0,0,12,2,14.3%,12.0,2024,178
Braden Fiske,LAR,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-3.0,-3.0,2.0,0,1,0,1.0,2,4,0,0.0%,12.0,2024,178
Byron Young,LAR,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-7.0,-7.0,11.0,3,1,0,0.0,1,3,0,0.0%,12.0,2024,178
Quentin Lake,LAR,0,1,1,100.0%,6.0,6.0,6.0,1.0,131.2,6.0,6.0,0.0,1,1,0,0.0,1,4,0,0.0%,12.0,2024,178
Michael Hoecht,LAR,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,4,0,1,0.0,1,6,1,14.3%,12.0,2024,178
Kobie Turner,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%,12.0,2024,178
Jaylen McCollough,LAR,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,1,0,0.0%,12.0,2024,178
Kamren Kinchens,LAR,0,1,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,4,2,33.3%,12.0,2024,178
Jared Verse,LAR,0,0,0,,,,,,,,,,3,0,0,0.0,0,7,3,30.0%,12.0,2024,178
Tyler Davis,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%,12.0,2024,178
Ahkello Witherspoon,LAR,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,0,1,100.0%,12.0,2024,178
Kamren Curl,LAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,7,0,0.0%,12.0,2024,178
