Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyler Boyd,TEN,6,6,55,0,3.0,20,3.3,35,5.8,3.3,0,,0,0.0,0,104.9,12.0,2024,174
Calvin Ridley,TEN,6,5,93,0,3.0,66,13.2,27,5.4,12.8,0,,0,0.0,0,118.7,12.0,2024,174
Tony Pollard,TEN,5,3,10,0,0.0,-7,-2.3,17,5.7,-1.4,0,,1,20.0,0,64.6,12.0,2024,174
Nick Westbrook-Ikhine,TEN,5,2,48,1,1.0,44,22.0,4,2.0,23.2,0,,0,0.0,1,75.4,12.0,2024,174
Julius Chestnut,TEN,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2,12.0,2024,174
Chigoziem Okonkwo,TEN,1,1,70,1,1.0,9,9.0,61,61.0,9.0,0,,0,0.0,0,158.3,12.0,2024,174
Nick Vannett,TEN,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6,12.0,2024,174
Nico Collins,HOU,9,5,92,1,3.0,67,13.4,25,5.0,9.6,0,,1,11.1,1,88.4,12.0,2024,174
Joe Mixon,HOU,6,5,23,0,1.0,-16,-3.2,39,7.8,-1.7,3,1.7,0,0.0,0,82.6,12.0,2024,174
Tank Dell,HOU,5,3,72,0,3.0,65,21.7,7,2.3,20.2,1,3.0,0,0.0,0,104.2,12.0,2024,174
Cade Stover,HOU,4,3,26,1,1.0,11,3.7,15,5.0,3.3,0,,0,0.0,0,131.2,12.0,2024,174
Dalton Schultz,HOU,2,2,20,0,1.0,19,9.5,1,0.5,9.5,0,,0,0.0,0,108.3,12.0,2024,174
John Metchie,HOU,3,1,6,0,1.0,5,5.0,1,1.0,10.0,0,,0,0.0,1,2.8,12.0,2024,174
Robert Woods,HOU,1,1,8,0,1.0,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0,12.0,2024,174
Xavier Hutchinson,HOU,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,12.0,2024,174
