#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:22,MIA 17,4,1:49,19,Punt,1,Dolphins,12.0,2024,171
2,1,3:07,MIA 35,8,3:57,65,Touchdown,1,Dolphins,12.0,2024,171
3,2,12:37,MIA 34,9,4:47,66,Touchdown,1,Dolphins,12.0,2024,171
4,2,6:03,MIA 20,10,4:13,80,Touchdown,1,Dolphins,12.0,2024,171
5,2,1:28,MIA 41,7,1:26,56,Field Goal,1,Dolphins,12.0,2024,171
6,3,15:00,MIA 30,3,2:04,4,Punt,1,Dolphins,12.0,2024,171
7,3,8:04,MIA 7,6,3:46,38,Punt,1,Dolphins,12.0,2024,171
8,3,2:19,NWE 25,2,0:42,25,Touchdown,1,Dolphins,12.0,2024,171
9,4,13:43,MIA 30,3,1:03,4,Punt,1,Dolphins,12.0,2024,171
10,4,11:01,NWE 37,2,0:51,0,Fumble,1,Dolphins,12.0,2024,171
11,4,10:10,MIA 30,5,3:51,8,Punt,1,Dolphins,12.0,2024,171
12,4,5:13,MIA 46,6,1:40,21,Field Goal,1,Dolphins,12.0,2024,171
13,4,1:55,MIA 45,3,1:55,-2,End of Game,1,Dolphins,12.0,2024,171
