Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Giants,-23.0,-7.28,-2.21,-4.88,-5.68,-19.82,-22.31,1.81,4.93,7.47,-0.56,5.77,1.58,-0.35,1.03,12.0,2024,172
Buccaneers,23.0,19.82,22.31,-1.81,-4.93,7.28,2.21,4.88,5.68,-7.47,-5.77,0.56,0.35,-1.58,-1.03,12.0,2024,172
