Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Brandon Allen,SFO,2,5,0,6,12.0,2024,177
Christian McCaffrey,SFO,11,31,0,9,12.0,2024,177
Jordan Mason,SFO,3,8,0,16,12.0,2024,177
George Kittle,SFO,0,0,0,0,12.0,2024,177
Jauan Jennings,SFO,0,0,0,0,12.0,2024,177
Deebo Samuel,SFO,0,0,0,0,12.0,2024,177
Kyle Juszczyk,SFO,0,0,0,0,12.0,2024,177
Chris Conley,SFO,0,0,0,0,12.0,2024,177
Eric Saubert,SFO,0,0,0,0,12.0,2024,177
Jordan Love,GNB,1,2,0,2,12.0,2024,177
Josh Jacobs,GNB,26,106,3,18,12.0,2024,177
Emanuel Wilson,GNB,9,41,0,19,12.0,2024,177
Chris Brooks,GNB,4,11,0,5,12.0,2024,177
Bo Melton,GNB,1,5,0,5,12.0,2024,177
Christian Watson,GNB,1,4,0,4,12.0,2024,177
Romeo Doubs,GNB,0,0,0,0,12.0,2024,177
Tucker Kraft,GNB,0,0,0,0,12.0,2024,177
Jayden Reed,GNB,0,0,0,0,12.0,2024,177
Dontayvion Wicks,GNB,0,0,0,0,12.0,2024,177
Malik Heath,GNB,0,0,0,0,12.0,2024,177
John FitzPatrick,GNB,0,0,0,0,12.0,2024,177
