#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,7:35,SFO 32,3,2:40,3,Punt,0,49ers,12.0,2024,177
2,1,0:11,SFO 30,3,1:42,3,Punt,0,49ers,12.0,2024,177
3,2,6:33,SFO 35,11,5:31,65,Touchdown,0,49ers,12.0,2024,177
4,2,0:06,SFO 25,1,0:06,-1,End of Half,0,49ers,12.0,2024,177
5,3,15:00,SFO 21,7,4:13,40,Downs,0,49ers,12.0,2024,177
6,3,9:19,SFO 10,6,3:30,45,Interception,0,49ers,12.0,2024,177
7,3,4:28,SFO 26,6,2:16,44,Field Goal,0,49ers,12.0,2024,177
8,3,0:41,SFO 21,3,0:56,-1,Punt,0,49ers,12.0,2024,177
9,4,12:37,SFO 10,1,0:07,5,Fumble,0,49ers,12.0,2024,177
10,4,10:59,SFO 30,1,0:08,23,Fumble,0,49ers,12.0,2024,177
11,4,4:14,SFO 30,4,0:55,8,Downs,0,49ers,12.0,2024,177
12,4,1:13,SFO 29,2,1:13,-8,End of Game,0,49ers,12.0,2024,177
