Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Lamar Jackson,BAL,0,0,12.0,2024,179
Derrick Henry,BAL,0,0,12.0,2024,179
Justice Hill,BAL,0,0,12.0,2024,179
Mark Andrews,BAL,0,0,12.0,2024,179
Zay Flowers,BAL,0,0,12.0,2024,179
Rashod Bateman,BAL,0,0,12.0,2024,179
Tylan Wallace,BAL,0,0,12.0,2024,179
Charlie Kolar,BAL,0,0,12.0,2024,179
Diontae Johnson,BAL,0,0,12.0,2024,179
Justin Herbert,LAC,1,0,12.0,2024,179
J.K. Dobbins,LAC,0,0,12.0,2024,179
Gus Edwards,LAC,0,0,12.0,2024,179
Hassan Haskins,LAC,0,0,12.0,2024,179
Ladd McConkey,LAC,0,0,12.0,2024,179
Will Dissly,LAC,0,0,12.0,2024,179
Josh Palmer,LAC,0,0,12.0,2024,179
Jalen Reagor,LAC,0,0,12.0,2024,179
Tucker Fisk,LAC,0,0,12.0,2024,179
Derius Davis,LAC,0,0,12.0,2024,179
Quentin Johnston,LAC,0,0,12.0,2024,179
