Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Trent McDuffie,KAN,0,6,4,66.7%,31.0,7.8,5.2,1.0,118.7,6.2,25.0,6.0,3,0,0,0.5,1,4,0,0.0%,12.0,2024,168
Chamarri Conner,KAN,0,3,3,100.0%,36.0,12.0,12.0,0.0,116.7,9.0,27.0,9.0,4,0,0,0.0,0,4,2,33.3%,12.0,2024,168
Bryan Cook,KAN,0,5,3,60.0%,40.0,13.3,8.0,0.0,85.4,11.2,33.0,7.0,2,0,0,0.0,0,7,0,0.0%,12.0,2024,168
Justin Reid,KAN,0,4,3,75.0%,50.0,16.7,12.5,0.0,116.7,9.8,34.0,16.0,3,0,0,0.0,0,6,2,25.0%,12.0,2024,168
Nazeeh Johnson,KAN,0,8,3,37.5%,41.0,13.7,5.1,0.0,54.7,15.0,33.0,8.0,1,0,0,0.0,0,8,0,0.0%,12.0,2024,168
George Karlaftis III,KAN,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,0.5,1.0,16.0,0,1,2,0.0,3,2,0,0.0%,12.0,2024,168
Drue Tranquill,KAN,0,3,2,66.7%,20.0,10.0,6.7,0.0,85.4,5.3,15.0,5.0,8,0,0,0.0,0,4,0,0.0%,12.0,2024,168
Michael Danna,KAN,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-8.0,-8.0,7.0,0,0,0,1.0,1,4,0,0.0%,12.0,2024,168
Jaden Hicks,KAN,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,7.0,7.0,4.0,2,0,0,0.0,0,3,0,0.0%,12.0,2024,168
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,1,33.3%,12.0,2024,168
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,,12.0,2024,168
Mike Pennel,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,12.0,2024,168
Nick Bolton,KAN,0,2,0,0.0%,,,0.0,,39.6,6.0,,,12,0,0,0.5,1,4,2,33.3%,12.0,2024,168
Leo Chenal,KAN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,,12.0,2024,168
Jaycee Horn,CAR,0,8,7,87.5%,48.0,6.9,6.0,1.0,131.2,5.9,41.0,7.0,1,0,0,1.0,1,6,0,0.0%,12.0,2024,168
Dane Jackson,CAR,0,9,6,66.7%,64.0,10.7,7.1,1.0,124.3,4.6,20.0,44.0,0,0,0,0.0,0,2,3,60.0%,12.0,2024,168
Josey Jewell,CAR,0,4,3,75.0%,30.0,10.0,7.5,0.0,95.8,-1.3,-2.0,32.0,1,0,0,1.0,1,9,1,10.0%,12.0,2024,168
Michael Jackson,CAR,0,4,3,75.0%,37.0,12.3,9.3,0.0,103.1,14.0,25.0,12.0,0,0,0,0.0,0,4,1,20.0%,12.0,2024,168
Jordan Fuller,CAR,0,2,2,100.0%,32.0,16.0,16.0,0.0,118.7,13.0,26.0,6.0,1,0,0,0.0,0,5,2,28.6%,12.0,2024,168
Xavier Woods,CAR,0,5,2,40.0%,11.0,5.5,2.2,0.0,47.9,7.4,10.0,1.0,1,0,0,0.0,0,8,0,0.0%,12.0,2024,168
Charles Harris,CAR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,1.0,1.0,8.0,0,0,1,0.0,1,1,1,50.0%,12.0,2024,168
Cam Gill,CAR,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-2.0,-2.0,2.0,0,0,0,0.0,0,1,0,0.0%,12.0,2024,168
Trevin Wallace,CAR,0,2,1,50.0%,3.0,3.0,1.5,0.0,56.2,2.0,-2.0,5.0,2,0,0,0.0,0,3,1,25.0%,12.0,2024,168
Jadeveon Clowney,CAR,0,0,0,,,,,,,,,,0,0,1,1.5,3,3,0,0.0%,12.0,2024,168
D.J. Wonnum,CAR,0,0,0,,,,,,,,,,0,2,0,1.0,3,5,0,0.0%,12.0,2024,168
DeShawn Williams,CAR,0,0,0,,,,,,,,,,0,1,0,0.5,2,3,0,0.0%,12.0,2024,168
Shy Tuttle,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,12.0,2024,168
