Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Eagles,18.0,23.71,6.78,14.15,0.0,-5.78,-11.35,3.57,4.38,-0.13,-7.78,4.75,0.64,-1.08,3.34,12.0,2024,178
Rams,-18.0,5.78,11.35,-3.57,-4.38,-23.71,-6.78,-14.15,0.0,0.13,-4.75,7.78,1.08,-0.64,-3.34,12.0,2024,178
