Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Browns,5.0,1.55,-3.2,7.27,-8.47,1.41,-8.98,7.62,4.17,1.69,-4.55,4.17,-0.73,1.22,1.58,12.0,2024,167
Steelers,-5.0,-1.41,8.98,-7.62,-4.17,-1.55,3.2,-7.27,8.47,-1.69,-4.17,4.55,-1.22,0.73,-1.58,12.0,2024,167
