0,1,week,year,game_id
Won Toss,Colts,12.0,2024,173
Roof,retractable roof (closed),12.0,2024,173
Surface,fieldturf,12.0,2024,173
Duration,2:53,12.0,2024,173
Attendance,66696,12.0,2024,173
Vegas Line,Detroit Lions -7.5,12.0,2024,173
Over/Under,50.0 (under),12.0,2024,173
