Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,15,22,179,10,43.5,142,6.5,71,4.7,3.2,108,7.2,0,0.0%,2,10.5%,1,6,4,1,6,23.1%,3,7.3,12.0,2024,178
Matthew Stafford,LAR,24,36,243,13,31.7,233,6.5,136,5.7,3.8,107,4.5,0,0.0%,3,8.8%,5,7,0,6,11,26.2%,1,15.0,12.0,2024,178
