Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Texans,-5.0,-8.16,-1.29,-5.29,-6.53,5.5,2.84,1.16,13.34,-4.49,-9.47,6.68,9.2,-4.32,-6.58,12.0,2024,174
Titans,5.0,-5.5,-2.84,-1.16,-13.34,8.16,1.29,5.29,6.53,4.49,-6.68,9.47,4.32,-9.2,6.58,12.0,2024,174
