#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,6:37,NYG 30,4,2:56,11,Punt,1,Giants,12.0,2024,172
2,1,1:31,NYG 28,4,1:30,9,Downs,1,Giants,12.0,2024,172
3,2,12:03,NYG 30,3,1:59,-1,Punt,1,Giants,12.0,2024,172
4,2,6:23,NYG 30,6,3:26,27,Punt,1,Giants,12.0,2024,172
5,2,0:12,NYG 30,1,0:12,-1,End of Half,1,Giants,12.0,2024,172
6,3,15:00,NYG 30,9,4:05,65,Fumble,1,Giants,12.0,2024,172
7,3,3:45,NYG 32,13,7:17,68,Touchdown,1,Giants,12.0,2024,172
8,4,9:03,NYG 35,6,1:38,14,Downs,1,Giants,12.0,2024,172
9,4,5:12,NYG 10,3,1:47,1,Punt,1,Giants,12.0,2024,172
10,4,1:11,NYG 30,7,1:11,56,End of Game,1,Giants,12.0,2024,172
