Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,-5.0,3.44,4.36,2.61,0.0,-11.47,-13.39,1.59,5.53,3.03,-0.76,8.56,4.04,-6.94,-1.87,12.0,2024,169
Vikings,5.0,11.47,13.39,-1.59,-5.53,-3.44,-4.36,-2.61,0.0,-3.03,-8.56,0.76,6.94,-4.04,1.87,12.0,2024,169
