Player,Pos,home_team,team,week,year,game_id
Jayden Daniels,QB,1,Commanders,12.0,2024,170
Brian Robinson Jr.,RB,1,Commanders,12.0,2024,170
Noah Brown,WR,1,Commanders,12.0,2024,170
Terry McLaurin,WR,1,Commanders,12.0,2024,170
John Bates,TE,1,Commanders,12.0,2024,170
Zach Ertz,TE,1,Commanders,12.0,2024,170
Andrew Wylie,OL,1,Commanders,12.0,2024,170
Brandon Coleman,OT,1,Commanders,12.0,2024,170
Nick Allegretti,G,1,Commanders,12.0,2024,170
Samuel Cosmi,G,1,Commanders,12.0,2024,170
Tyler Biadasz,C,1,Commanders,12.0,2024,170
Dorance Armstrong Jr.,DE,1,Commanders,12.0,2024,170
Clelin Ferrell,DE,1,Commanders,12.0,2024,170
Jer'Zhan Newton,DT,1,Commanders,12.0,2024,170
Daron Payne,DT,1,Commanders,12.0,2024,170
Bobby Wagner,MLB,1,Commanders,12.0,2024,170
Frankie Luvu,LB,1,Commanders,12.0,2024,170
Noah Igbinoghene,CB,1,Commanders,12.0,2024,170
Mike Sainristil,CB,1,Commanders,12.0,2024,170
Benjamin St-Juste,CB,1,Commanders,12.0,2024,170
Quan Martin,DB,1,Commanders,12.0,2024,170
Jeremy Chinn,S,1,Commanders,12.0,2024,170
