Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Amon-Ra St. Brown,DET,7,6,62,0,4.0,41,6.8,21,3.5,10.0,0,,0,0.0,0,103.6,12.0,2024,173
Jameson Williams,DET,7,5,64,0,4.0,35,7.0,29,5.8,9.1,0,,0,0.0,0,99.7,12.0,2024,173
Tim Patrick,DET,4,4,55,0,3.0,34,8.5,21,5.3,8.5,1,4.0,0,0.0,0,118.7,12.0,2024,173
Jahmyr Gibbs,DET,3,3,9,0,1.0,-12,-4.0,21,7.0,-4.0,0,,0,0.0,0,79.2,12.0,2024,173
Sam LaPorta,DET,6,3,19,0,,3,1.0,16,5.3,6.0,0,,0,0.0,0,56.9,12.0,2024,173
David Montgomery,DET,3,3,36,0,2.0,1,0.3,35,11.7,0.3,2,1.5,0,0.0,0,116.7,12.0,2024,173
Brock Wright,DET,2,2,24,0,1.0,-8,-4.0,32,16.0,-4.0,1,2.0,0,0.0,0,116.7,12.0,2024,173
Kalif Raymond,DET,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6,12.0,2024,173
Michael Pittman Jr.,IND,7,6,96,0,4.0,56,9.3,40,6.7,11.3,1,6.0,0,0.0,0,118.7,12.0,2024,173
Josh Downs,IND,7,3,27,0,1.0,1,0.3,26,8.7,8.3,0,,0,0.0,0,53.9,12.0,2024,173
Adonai Mitchell,IND,3,1,10,0,1.0,4,4.0,6,6.0,7.0,0,,0,0.0,0,43.7,12.0,2024,173
Alec Pierce,IND,4,1,39,0,1.0,36,36.0,3,3.0,30.8,0,,0,0.0,0,67.7,12.0,2024,173
Ashton Dulin,IND,1,0,0,0,,0,,0,,40.0,0,,0,0.0,0,39.6,12.0,2024,173
Kylen Granson,IND,2,0,0,0,,0,,0,,10.5,0,,0,0.0,0,39.6,12.0,2024,173
Andrew Ogletree,IND,1,0,0,0,,0,,0,,10.0,0,,1,100.0,0,39.6,12.0,2024,173
