Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cowboys,9.0,1.77,12.39,-10.78,-3.67,-4.31,2.54,-7.52,6.25,5.36,-8.02,18.94,1.25,-3.1,-3.71,12.0,2024,170
Commanders,-9.0,4.31,-2.54,7.52,-6.25,-1.77,-12.39,10.78,3.67,-5.36,-18.94,8.02,3.1,-1.25,3.71,12.0,2024,170
