Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,12.0,2024,178
Saquon Barkley,PHI,4,4,47,0,31,12.0,2024,178
Kenneth Gainwell,PHI,0,0,0,0,0,12.0,2024,178
A.J. Brown,PHI,7,6,109,1,28,12.0,2024,178
Dallas Goedert,PHI,5,4,19,0,7,12.0,2024,178
Jahan Dotson,PHI,1,1,4,0,4,12.0,2024,178
Johnny Wilson,PHI,1,0,0,0,0,12.0,2024,178
Grant Calcaterra,PHI,1,0,0,0,0,12.0,2024,178
Kenny Pickett,PHI,0,0,0,0,0,12.0,2024,178
Matthew Stafford,LAR,0,0,0,0,0,12.0,2024,178
Kyren Williams,LAR,0,0,0,0,0,12.0,2024,178
Blake Corum,LAR,0,0,0,0,0,12.0,2024,178
Puka Nacua,LAR,13,9,117,0,29,12.0,2024,178
Cooper Kupp,LAR,11,8,60,1,27,12.0,2024,178
Tutu Atwell,LAR,3,3,30,0,12,12.0,2024,178
Demarcus Robinson,LAR,3,2,15,1,13,12.0,2024,178
Tyler Johnson,LAR,1,1,11,0,11,12.0,2024,178
Colby Parkinson,LAR,2,1,10,0,10,12.0,2024,178
Davis Allen,LAR,1,0,0,0,0,12.0,2024,178
