Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jordan Love,GNB,2,2,0,2,14.0,2023,207
AJ Dillon,GNB,15,53,0,8,14.0,2023,207
Jayden Reed,GNB,4,38,1,20,14.0,2023,207
Patrick Taylor,GNB,4,30,0,14,14.0,2023,207
Tucker Kraft,GNB,0,0,0,0,14.0,2023,207
Romeo Doubs,GNB,0,0,0,0,14.0,2023,207
Samori Toure,GNB,0,0,0,0,14.0,2023,207
Dontayvion Wicks,GNB,0,0,0,0,14.0,2023,207
Malik Heath,GNB,0,0,0,0,14.0,2023,207
Tommy DeVito,NYG,10,71,0,26,14.0,2023,207
Saquon Barkley,NYG,20,86,2,34,14.0,2023,207
Wan'Dale Robinson,NYG,2,36,0,32,14.0,2023,207
Matt Breida,NYG,2,16,0,9,14.0,2023,207
Isaiah Hodgins,NYG,0,0,0,0,14.0,2023,207
Daniel Bellinger,NYG,0,0,0,0,14.0,2023,207
Darius Slayton,NYG,0,0,0,0,14.0,2023,207
Jalin Hyatt,NYG,0,0,0,0,14.0,2023,207
