Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Ivan Pace,MIN,1,0,0,0,1,1.0,13,7,6,1,1,0,0,0,0,14.0,2023,202
D.J. Wonnum,MIN,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0,14.0,2023,202
Harrison Phillips,MIN,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,14.0,2023,202
Troy Dye,MIN,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,14.0,2023,202
Josh Metellus,MIN,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,1,14.0,2023,202
Byron Murphy,MIN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,14.0,2023,202
Mekhi Blackmon,MIN,0,0,0,0,0,0.0,4,1,3,0,0,1,0,0,0,14.0,2023,202
Camryn Bynum,MIN,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,14.0,2023,202
Jonathan Bullard,MIN,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,14.0,2023,202
Akayleb Evans,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,202
Danielle Hunter,MIN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,14.0,2023,202
Theo Jackson,MIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,202
Harrison Smith,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,202
Brian Asamoah,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,202
Ty Chandler,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,202
Christian Darrisaw,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Sheldon Day,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Andrew DePaola,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,202
C.J. Ham,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Johnny Mundt,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,202
Jay Ward,MIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0,2023,202
Maxx Crosby,LVR,0,0,0,0,0,2.0,10,7,3,3,4,0,0,0,0,14.0,2023,202
Robert Spillane,LVR,0,0,0,0,0,1.0,10,7,3,2,1,0,0,0,0,14.0,2023,202
Tyree Wilson,LVR,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,14.0,2023,202
Janarius Robinson,LVR,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,14.0,2023,202
Marcus Epps,LVR,0,0,0,0,1,0.0,6,4,2,1,0,0,0,0,0,14.0,2023,202
Divine Deablo,LVR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,14.0,2023,202
Jack Jones,LVR,0,0,0,0,1,0.0,5,4,1,1,0,0,0,0,0,14.0,2023,202
Tre'von Moehrig,LVR,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,14.0,2023,202
Nate Hobbs,LVR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,14.0,2023,202
Amik Robertson,LVR,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,14.0,2023,202
John Jenkins,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,14.0,2023,202
Malcolm Koonce,LVR,0,0,0,0,0,0.0,3,3,0,0,2,0,0,0,0,14.0,2023,202
Bilal Nichols,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2023,202
Jerry Tillery,LVR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,14.0,2023,202
Jakorian Bennett,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Brandon Bolden,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Curtis Bolton,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Jakob Johnson,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Tre Tucker,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
DJ Turner,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Zamir White,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,202
Adam Butler,LVR,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,14.0,2023,202
Aidan O'Connell,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0,2023,202
