#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:03,SEA 25,8,4:19,75,Touchdown,0,Seahawks,14.0,2023,203
2,1,8:02,SEA 29,3,1:39,3,Punt,0,Seahawks,14.0,2023,203
3,1,4:48,SEA 29,7,3:52,50,Field Goal,0,Seahawks,14.0,2023,203
4,2,14:13,SEA 37,5,3:01,11,Punt,0,Seahawks,14.0,2023,203
5,2,8:18,SEA 25,4,3:02,23,Punt,0,Seahawks,14.0,2023,203
6,2,1:03,SEA 8,2,1:03,-1,End of Half,0,Seahawks,14.0,2023,203
7,3,15:00,SEA 31,3,1:01,9,Punt,0,Seahawks,14.0,2023,203
8,3,10:03,SEA 13,6,4:05,16,Punt,0,Seahawks,14.0,2023,203
9,3,1:58,SEA 22,3,1:34,78,Touchdown,0,Seahawks,14.0,2023,203
10,4,14:08,SEA 25,1,0:09,0,Interception,0,Seahawks,14.0,2023,203
11,4,13:04,SEA 20,5,1:49,4,Punt,0,Seahawks,14.0,2023,203
12,4,8:10,SEA 20,9,5:11,32,Interception,0,Seahawks,14.0,2023,203
