Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
C.J. Stroud,HOU,0,0,0,0,0,14.0,2023,200
Davis Mills,HOU,0,0,0,0,0,14.0,2023,200
Devin Singletary,HOU,3,0,0,0,0,14.0,2023,200
Dameon Pierce,HOU,1,1,-2,0,-2,14.0,2023,200
Dare Ogunbowale,HOU,2,1,4,0,4,14.0,2023,200
Brevin Jordan,HOU,3,3,35,0,23,14.0,2023,200
Andrew Beck,HOU,1,1,26,0,26,14.0,2023,200
Xavier Hutchinson,HOU,3,2,15,0,8,14.0,2023,200
Nico Collins,HOU,1,1,13,0,13,14.0,2023,200
John Metchie,HOU,5,1,6,0,6,14.0,2023,200
Noah Brown,HOU,5,0,0,0,0,14.0,2023,200
Robert Woods,HOU,3,1,-2,0,-2,14.0,2023,200
Zach Wilson,NYJ,0,0,0,0,0,14.0,2023,200
Breece Hall,NYJ,9,8,86,1,27,14.0,2023,200
Dalvin Cook,NYJ,1,1,-5,0,-5,14.0,2023,200
Xavier Gipson,NYJ,1,1,3,0,3,14.0,2023,200
Garrett Wilson,NYJ,14,9,108,0,25,14.0,2023,200
Nick Bawden,NYJ,0,0,0,0,0,14.0,2023,200
Tyler Conklin,NYJ,6,4,57,0,24,14.0,2023,200
Jeremy Ruckert,NYJ,3,3,37,0,19,14.0,2023,200
Randall Cobb,NYJ,1,1,15,1,15,14.0,2023,200
Israel Abanikanda,NYJ,0,0,0,0,0,14.0,2023,200
