Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
C.J. Stroud,HOU,10,23,91,0,0,4,38,26,54.8,14.0,2023,200
Davis Mills,HOU,1,5,4,0,0,1,3,4,39.6,14.0,2023,200
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Andrew Beck,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Nico Collins,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
John Metchie,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Noah Brown,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Robert Woods,HOU,0,0,0,0,0,0,0,0,,14.0,2023,200
Zach Wilson,NYJ,27,36,301,2,0,4,33,27,117.9,14.0,2023,200
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Dalvin Cook,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Nick Bawden,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Randall Cobb,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
Israel Abanikanda,NYJ,0,0,0,0,0,0,0,0,,14.0,2023,200
