#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NWE 25,8,3:48,75,Touchdown,0,Patriots,14.0,2023,194
2,1,6:39,NWE 25,3,1:50,2,Punt,0,Patriots,14.0,2023,194
3,1,3:49,NWE 27,5,1:44,28,Punt,0,Patriots,14.0,2023,194
4,2,14:47,PIT 11,2,0:33,11,Touchdown,0,Patriots,14.0,2023,194
5,2,12:45,NWE 28,3,1:32,6,Punt,0,Patriots,14.0,2023,194
6,2,9:48,NWE 41,4,2:10,59,Touchdown,0,Patriots,14.0,2023,194
7,2,2:50,NWE 11,8,2:31,28,Punt,0,Patriots,14.0,2023,194
8,3,7:51,NWE 20,4,2:39,11,Punt,0,Patriots,14.0,2023,194
9,3,3:07,NWE 31,4,2:09,12,Interception,0,Patriots,14.0,2023,194
10,4,14:54,NWE 7,3,1:31,8,Punt,0,Patriots,14.0,2023,194
11,4,11:44,NWE 25,5,3:20,20,Punt,0,Patriots,14.0,2023,194
12,4,4:58,NWE 14,3,2:14,9,Punt,0,Patriots,14.0,2023,194
13,4,1:55,PIT 48,3,1:40,9,Punt,0,Patriots,14.0,2023,194
