#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LAC 25,5,2:50,4,Punt,1,Chargers,14.0,2023,205
2,1,12:07,DEN 13,4,1:20,7,Downs,1,Chargers,14.0,2023,205
3,1,5:50,LAC 9,3,0:50,3,Interception,1,Chargers,14.0,2023,205
4,1,4:55,LAC 25,4,2:25,19,Punt,1,Chargers,14.0,2023,205
5,2,13:39,LAC 13,5,2:17,4,Punt,1,Chargers,14.0,2023,205
6,2,8:10,LAC 18,10,4:59,53,Downs,1,Chargers,14.0,2023,205
7,2,1:52,LAC 24,3,0:24,3,Punt,1,Chargers,14.0,2023,205
9,3,12:38,LAC 22,8,4:31,38,Downs,1,Chargers,14.0,2023,205
10,3,5:55,LAC 25,3,0:58,6,Punt,1,Chargers,14.0,2023,205
11,3,1:36,LAC 9,11,2:41,42,Downs,1,Chargers,14.0,2023,205
12,4,12:21,LAC 6,5,1:44,94,Touchdown,1,Chargers,14.0,2023,205
13,4,3:11,LAC 16,6,1:27,7,Fumble,1,Chargers,14.0,2023,205
