#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:23,MIA 28,9,4:09,65,Fumble,1,Dolphins,14.0,2023,208
2,1,5:02,MIA 12,10,5:56,46,Punt,1,Dolphins,14.0,2023,208
3,2,6:53,MIA 28,9,5:02,46,Blocked FG,1,Dolphins,14.0,2023,208
4,2,0:56,MIA 31,3,0:28,3,Punt,1,Dolphins,14.0,2023,208
5,3,15:00,MIA 21,11,5:25,77,Field Goal,1,Dolphins,14.0,2023,208
6,3,6:43,MIA 9,3,0:50,6,Punt,1,Dolphins,14.0,2023,208
7,3,0:09,MIA 28,7,2:32,59,Field Goal,1,Dolphins,14.0,2023,208
8,4,10:48,MIA 20,7,4:41,22,Punt,1,Dolphins,14.0,2023,208
9,4,6:07,TEN 7,2,0:33,7,Touchdown,1,Dolphins,14.0,2023,208
10,4,5:28,TEN 12,2,0:54,12,Touchdown,1,Dolphins,14.0,2023,208
11,4,2:40,MIA 25,3,0:25,8,Punt,1,Dolphins,14.0,2023,208
12,4,1:49,MIA 26,6,1:29,16,Downs,1,Dolphins,14.0,2023,208
