Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,0.0,-0.67,-5.81,5.08,-5.34,-1.86,-9.06,8.6,10.85,0.42,-5.04,3.24,7.8,-3.8,-1.78,14.0,2023,208
Titans,0.0,1.86,9.06,-8.6,-10.85,0.67,5.81,-5.08,5.34,-0.42,-3.24,5.04,3.8,-7.8,1.78,14.0,2023,208
