Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Derrick Henry,TEN,17,34,2,3.0,20,1.2,14,0.8,1,17.0,14.0,2023,208
Tyjae Spears,TEN,7,29,0,1.0,18,2.6,11,1.6,0,,14.0,2023,208
Will Levis,TEN,4,15,0,1.0,9,2.3,6,1.5,0,,14.0,2023,208
Treylon Burks,TEN,1,5,0,,1,1.0,4,4.0,0,,14.0,2023,208
Raheem Mostert,MIA,21,96,2,7.0,66,3.1,30,1.4,1,21.0,14.0,2023,208
De'Von Achane,MIA,7,47,0,2.0,31,4.4,16,2.3,0,,14.0,2023,208
Tua Tagovailoa,MIA,3,15,0,1.0,15,5.0,0,0.0,0,,14.0,2023,208
