Player,Pos,home_team,team,week,year,game_id
Bryce Young,QB,0,Panthers,14.0,2023,196
Chuba Hubbard,RB,0,Panthers,14.0,2023,196
Adam Thielen,WR,0,Panthers,14.0,2023,196
DJ Chark,WR,0,Panthers,14.0,2023,196
Jonathan Mingo,WR,0,Panthers,14.0,2023,196
Tommy Tremble,TE,0,Panthers,14.0,2023,196
Bradley Bozeman,OL,0,Panthers,14.0,2023,196
Ikem Ekwonu,T,0,Panthers,14.0,2023,196
Taylor Moton,T,0,Panthers,14.0,2023,196
Nash Jensen,G,0,Panthers,14.0,2023,196
Justin McCray,G,0,Panthers,14.0,2023,196
LaBryan Ray,DT,0,Panthers,14.0,2023,196
Derrick Brown,DT,0,Panthers,14.0,2023,196
Shy Tuttle,DT,0,Panthers,14.0,2023,196
Yetur Gross-Matos,OLB,0,Panthers,14.0,2023,196
Brian Burns,OLB,0,Panthers,14.0,2023,196
Frankie Luvu,LB,0,Panthers,14.0,2023,196
Jaycee Horn,CB,0,Panthers,14.0,2023,196
Donte Jackson,CB,0,Panthers,14.0,2023,196
Jeremy Chinn,S,0,Panthers,14.0,2023,196
Xavier Woods,S,0,Panthers,14.0,2023,196
Vonn Bell,S,0,Panthers,14.0,2023,196
