Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Joshua Dobbs,MIN,5,21,0,12,14.0,2023,202
Nick Mullens,MIN,0,0,0,0,14.0,2023,202
Alexander Mattison,MIN,10,66,0,16,14.0,2023,202
Ty Chandler,MIN,12,35,0,7,14.0,2023,202
C.J. Ham,MIN,1,7,0,7,14.0,2023,202
Kene Nwangwu,MIN,2,3,0,4,14.0,2023,202
T.J. Hockenson,MIN,0,0,0,0,14.0,2023,202
Jordan Addison,MIN,0,0,0,0,14.0,2023,202
Justin Jefferson,MIN,0,0,0,0,14.0,2023,202
K.J. Osborn,MIN,0,0,0,0,14.0,2023,202
Jalen Nailor,MIN,0,0,0,0,14.0,2023,202
Johnny Mundt,MIN,0,0,0,0,14.0,2023,202
Josh Oliver,MIN,0,0,0,0,14.0,2023,202
Brandon Powell,MIN,0,0,0,0,14.0,2023,202
Aidan O'Connell,LVR,1,2,0,2,14.0,2023,202
Josh Jacobs,LVR,13,34,0,6,14.0,2023,202
Ameer Abdullah,LVR,1,12,0,12,14.0,2023,202
Zamir White,LVR,2,8,0,6,14.0,2023,202
Davante Adams,LVR,0,0,0,0,14.0,2023,202
Hunter Renfrow,LVR,0,0,0,0,14.0,2023,202
Jakobi Meyers,LVR,0,0,0,0,14.0,2023,202
Michael Mayer,LVR,0,0,0,0,14.0,2023,202
Greg Van Roten,LVR,0,0,0,0,14.0,2023,202
Austin Hooper,LVR,0,0,0,0,14.0,2023,202
Tre Tucker,LVR,0,0,0,0,14.0,2023,202
