Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Carlton Davis,TAM,1,0,0,0,3,0.0,4,4,0,0,0,0,0,0,0,14.0,2023,195
Antoine Winfield Jr.,TAM,0,0,0,0,0,1.0,8,4,4,0,1,0,0,0,1,14.0,2023,195
Greg Gaines,TAM,0,0,0,0,0,1.0,3,1,2,0,1,0,0,0,0,14.0,2023,195
Calijah Kancey,TAM,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0,14.0,2023,195
Zyon McCollum,TAM,0,0,0,0,2,0.0,9,6,3,0,0,0,0,0,1,14.0,2023,195
K.J. Britt,TAM,0,0,0,0,1,0.0,8,4,4,0,0,0,0,0,0,14.0,2023,195
Lavonte David,TAM,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,14.0,2023,195
Anthony Nelson,TAM,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,14.0,2023,195
Shaquil Barrett,TAM,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,14.0,2023,195
Ryan Neal,TAM,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,14.0,2023,195
YaYa Diaby,TAM,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,14.0,2023,195
Logan Hall,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2023,195
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2023,195
Chase Edmonds,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,195
Christian Izien,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,195
Dee Delaney,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
William Gholston,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Josh Hayes,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Kaevon Merriweather,TAM,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Pat O'Connor,TAM,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,14.0,2023,195
J.J. Russell,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Rachaad White,TAM,0,0,0,0,0,0.0,0,0,0,0,0,2,3,0,0,14.0,2023,195
Kentavius Street,ATL,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,14.0,2023,195
Kaden Elliss,ATL,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0,14.0,2023,195
Jessie Bates III,ATL,0,0,0,0,1,0.0,9,7,2,1,0,0,0,0,0,14.0,2023,195
Andre Smith,ATL,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,1,14.0,2023,195
Richie Grant,ATL,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,14.0,2023,195
Albert Huggins,ATL,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0,14.0,2023,195
Clark Phillips,ATL,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0,14.0,2023,195
Calais Campbell,ATL,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,14.0,2023,195
Lorenzo Carter,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2023,195
DeMarcco Hellams,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,14.0,2023,195
AJ Terrell,ATL,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,195
DeAundre Alford,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Travis Bell,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,195
Bud Dupree,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
Zach Harrison,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,195
KhaDarel Hodge,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,195
Mike Hughes,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,195
Desmond Ridder,ATL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0,2023,195
Keith Smith,ATL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0,2023,195
