Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Browns,5.0,-8.29,-5.64,-1.32,-12.91,8.51,-0.05,4.25,8.72,5.12,-2.71,5.22,4.56,-4.16,2.21,14.0,2023,199
Jaguars,-5.0,-8.51,0.05,-4.25,-8.72,8.29,5.64,1.32,12.91,-5.12,-5.22,2.71,4.16,-4.56,-2.21,14.0,2023,199
