Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jalen Hurts,PHI,5,30,0,11,14.0,2023,206
Braden Mann,PHI,0,0,0,0,14.0,2023,206
D'Andre Swift,PHI,11,39,0,7,14.0,2023,206
Kenneth Gainwell,PHI,4,28,0,11,14.0,2023,206
Boston Scott,PHI,3,9,0,4,14.0,2023,206
A.J. Brown,PHI,0,0,0,0,14.0,2023,206
DeVonta Smith,PHI,0,0,0,0,14.0,2023,206
Dallas Goedert,PHI,0,0,0,0,14.0,2023,206
Olamide Zaccheaus,PHI,0,0,0,0,14.0,2023,206
Dak Prescott,DAL,3,11,0,4,14.0,2023,206
Tony Pollard,DAL,16,59,0,11,14.0,2023,206
Rico Dowdle,DAL,12,46,1,9,14.0,2023,206
KaVontae Turpin,DAL,1,22,0,22,14.0,2023,206
Jake Ferguson,DAL,0,0,0,0,14.0,2023,206
CeeDee Lamb,DAL,0,0,0,0,14.0,2023,206
Michael Gallup,DAL,0,0,0,0,14.0,2023,206
Brandin Cooks,DAL,0,0,0,0,14.0,2023,206
Jalen Tolbert,DAL,0,0,0,0,14.0,2023,206
