Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-24.0,-22.37,-21.59,-0.83,0.0,-2.85,-10.95,6.78,3.4,3.08,-1.22,4.27,7.23,-0.88,-6.32,14.0,2023,200
Jets,24.0,2.85,10.95,-6.78,-3.4,22.37,21.59,0.83,0.0,-3.08,-4.27,1.22,0.88,-7.23,6.32,14.0,2023,200
