#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 25,3,1:41,2,Punt,0,Colts,14.0,2023,198
2,1,11:18,IND 20,5,2:36,25,Punt,0,Colts,14.0,2023,198
3,1,6:31,IND 25,10,5:16,55,Missed FG,0,Colts,14.0,2023,198
4,2,10:18,IND 21,17,8:22,79,Touchdown,0,Colts,14.0,2023,198
5,2,0:11,IND 41,2,0:11,-1,End of Half,0,Colts,14.0,2023,198
6,3,11:38,IND 25,5,2:06,13,Punt,0,Colts,14.0,2023,198
7,3,2:59,IND 25,3,1:45,4,Punt,0,Colts,14.0,2023,198
8,4,11:14,IND 25,6,1:51,50,Interception,0,Colts,14.0,2023,198
9,4,7:36,IND 23,7,2:25,12,Downs,0,Colts,14.0,2023,198
10,4,1:55,IND 25,3,1:55,13,End of Game,0,Colts,14.0,2023,198
