Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,1,Cowboys,14.0,2023,206
Tony Pollard,RB,1,Cowboys,14.0,2023,206
Brandin Cooks,WR,1,Cowboys,14.0,2023,206
Michael Gallup,WR,1,Cowboys,14.0,2023,206
CeeDee Lamb,WR,1,Cowboys,14.0,2023,206
Jake Ferguson,TE,1,Cowboys,14.0,2023,206
Tyler Smith,OL,1,Cowboys,14.0,2023,206
Terence Steele,T,1,Cowboys,14.0,2023,206
Tyron Smith,T,1,Cowboys,14.0,2023,206
Zack Martin,G,1,Cowboys,14.0,2023,206
Tyler Biadasz,C,1,Cowboys,14.0,2023,206
DeMarcus Lawrence,DE,1,Cowboys,14.0,2023,206
Osa Odighizuwa,DT,1,Cowboys,14.0,2023,206
Johnathan Hankins,DT,1,Cowboys,14.0,2023,206
Micah Parsons,LB,1,Cowboys,14.0,2023,206
Damone Clark,LB,1,Cowboys,14.0,2023,206
Jourdan Lewis,CB,1,Cowboys,14.0,2023,206
Stephon Gilmore,CB,1,Cowboys,14.0,2023,206
DaRon Bland,CB,1,Cowboys,14.0,2023,206
Markquese Bell,S,1,Cowboys,14.0,2023,206
Malik Hooker,S,1,Cowboys,14.0,2023,206
Donovan Wilson,S,1,Cowboys,14.0,2023,206
