Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Evan Engram,JAX,12,11,95,2,7.0,63,5.7,32,2.9,5.6,0,,0,0.0,0,139.2,14.0,2023,199
Zay Jones,JAX,14,5,29,0,2.0,23,4.6,6,1.2,16.1,0,,0,0.0,1,14.6,14.0,2023,199
Travis Etienne,JAX,4,4,37,0,2.0,-6,-1.5,43,10.8,-1.5,0,,0,0.0,0,105.2,14.0,2023,199
Calvin Ridley,JAX,13,4,53,0,4.0,33,8.3,20,5.0,12.8,0,,0,0.0,2,5.1,14.0,2023,199
D'Ernest Johnson,JAX,3,2,16,0,,-2,-1.0,18,9.0,-0.7,0,,0,0.0,0,79.9,14.0,2023,199
Parker Washington,JAX,3,2,27,1,1.0,26,13.0,1,0.5,9.7,0,,0,0.0,0,134.7,14.0,2023,199
Amari Cooper,CLE,14,7,77,0,2.0,57,8.1,20,2.9,12.3,0,,0,0.0,0,66.7,14.0,2023,199
David Njoku,CLE,8,6,91,2,4.0,52,8.7,39,6.5,6.9,2,3.0,1,12.5,0,151.6,14.0,2023,199
Jerome Ford,CLE,6,5,31,0,1.0,-15,-3.0,46,9.2,-3.2,0,,0,0.0,0,88.2,14.0,2023,199
Elijah Moore,CLE,6,3,42,0,2.0,34,11.3,8,2.7,13.2,0,,0,0.0,0,72.9,14.0,2023,199
Cedric Tillman,CLE,4,2,23,0,1.0,15,7.5,8,4.0,6.0,1,2.0,0,0.0,1,28.1,14.0,2023,199
Jordan Akins,CLE,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,14.0,2023,199
David Bell,CLE,3,1,41,1,1.0,4,4.0,37,37.0,6.7,0,,0,0.0,0,121.5,14.0,2023,199
Kareem Hunt,CLE,1,1,3,0,0.0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,14.0,2023,199
