#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,HOU 25,5,2:42,21,Punt,0,Texans,14.0,2023,200
2,1,5:48,HOU 20,6,4:05,2,Punt,0,Texans,14.0,2023,200
3,2,14:42,HOU 33,5,2:59,-8,Punt,0,Texans,14.0,2023,200
4,2,7:05,HOU 2,3,1:31,7,Punt,0,Texans,14.0,2023,200
5,2,4:36,HOU 5,3,1:46,1,Punt,0,Texans,14.0,2023,200
6,2,1:52,HOU 8,6,1:50,25,Punt,0,Texans,14.0,2023,200
7,3,11:05,HOU 25,3,1:32,-4,Punt,0,Texans,14.0,2023,200
8,3,4:31,HOU 25,3,0:56,4,Punt,0,Texans,14.0,2023,200
9,3,1:20,HOU 43,4,1:20,57,Touchdown,0,Texans,14.0,2023,200
10,4,9:27,HOU 25,4,1:16,8,Downs,0,Texans,14.0,2023,200
11,4,6:51,HOU 25,4,0:38,6,Downs,0,Texans,14.0,2023,200
12,4,4:30,HOU 25,4,1:12,1,Downs,0,Texans,14.0,2023,200
13,4,1:08,HOU 25,2,1:08,12,End of Game,0,Texans,14.0,2023,200
