Player,Pos,home_team,team,week,year,game_id
Desmond Ridder,QB,1,Falcons,14.0,2023,195
Bijan Robinson,RB,1,Falcons,14.0,2023,195
KhaDarel Hodge,WR,1,Falcons,14.0,2023,195
Drake London,WR,1,Falcons,14.0,2023,195
Jonnu Smith,TE,1,Falcons,14.0,2023,195
Kyle Pitts,TE,1,Falcons,14.0,2023,195
Matthew Bergeron,OL,1,Falcons,14.0,2023,195
Ryan Neuzil,OL,1,Falcons,14.0,2023,195
Storm Norton,OL,1,Falcons,14.0,2023,195
Jake Matthews,T,1,Falcons,14.0,2023,195
Chris Lindstrom,G,1,Falcons,14.0,2023,195
Calais Campbell,DL,1,Falcons,14.0,2023,195
Kentavius Street,DL,1,Falcons,14.0,2023,195
Albert Huggins,DL,1,Falcons,14.0,2023,195
Bud Dupree,OLB,1,Falcons,14.0,2023,195
Andre Smith,LB,1,Falcons,14.0,2023,195
Kaden Elliss,LB,1,Falcons,14.0,2023,195
DeAundre Alford,CB,1,Falcons,14.0,2023,195
AJ Terrell,CB,1,Falcons,14.0,2023,195
Clark Phillips,CB,1,Falcons,14.0,2023,195
Richie Grant,S,1,Falcons,14.0,2023,195
Jessie Bates III,S,1,Falcons,14.0,2023,195
