Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
John Michael Schmitz,C,56,100%,0,0%,5,19%,1,Giants,14.0,2023,207
Tyre Phillips,T,56,100%,0,0%,5,19%,1,Giants,14.0,2023,207
Ben Bredeson,G,56,100%,0,0%,5,19%,1,Giants,14.0,2023,207
Justin Pugh,G,56,100%,0,0%,5,19%,1,Giants,14.0,2023,207
Andrew Thomas,T,56,100%,0,0%,0,0%,1,Giants,14.0,2023,207
Tommy DeVito,QB,56,100%,0,0%,0,0%,1,Giants,14.0,2023,207
Darius Slayton,WR,52,93%,0,0%,0,0%,1,Giants,14.0,2023,207
Daniel Bellinger,TE,50,89%,0,0%,9,33%,1,Giants,14.0,2023,207
Saquon Barkley,RB,48,86%,0,0%,0,0%,1,Giants,14.0,2023,207
Wan'Dale Robinson,WR,44,79%,0,0%,0,0%,1,Giants,14.0,2023,207
Jalin Hyatt,WR,36,64%,0,0%,0,0%,1,Giants,14.0,2023,207
Isaiah Hodgins,WR,20,36%,0,0%,0,0%,1,Giants,14.0,2023,207
Matt Breida,RB,10,18%,0,0%,11,41%,1,Giants,14.0,2023,207
Lawrence Cager,TE,9,16%,0,0%,14,52%,1,Giants,14.0,2023,207
Mark Glowinski,G,9,16%,0,0%,0,0%,1,Giants,14.0,2023,207
Eric Gray,RB,1,2%,0,0%,6,22%,1,Giants,14.0,2023,207
Sean Harlow,C,1,2%,0,0%,5,19%,1,Giants,14.0,2023,207
Jason Pinnock,SS,0,0%,68,100%,7,26%,1,Giants,14.0,2023,207
Xavier McKinney,FS,0,0%,68,100%,6,22%,1,Giants,14.0,2023,207
Deonte Banks,CB,0,0%,68,100%,5,19%,1,Giants,14.0,2023,207
Adoree' Jackson,CB,0,0%,68,100%,0,0%,1,Giants,14.0,2023,207
Bobby Okereke,LB,0,0%,68,100%,0,0%,1,Giants,14.0,2023,207
Kayvon Thibodeaux,LB,0,0%,67,99%,0,0%,1,Giants,14.0,2023,207
Micah McFadden,LB,0,0%,50,74%,5,19%,1,Giants,14.0,2023,207
Azeez Ojulari,DE,0,0%,49,72%,0,0%,1,Giants,14.0,2023,207
Cordale Flott,CB,0,0%,41,60%,0,0%,1,Giants,14.0,2023,207
A'Shawn Robinson,DT,0,0%,40,59%,6,22%,1,Giants,14.0,2023,207
Rakeem Nunez-Roches,NT,0,0%,40,59%,6,22%,1,Giants,14.0,2023,207
Jihad Ward,DE,0,0%,32,47%,0,0%,1,Giants,14.0,2023,207
Dexter Lawrence,NT,0,0%,29,43%,0,0%,1,Giants,14.0,2023,207
Isaiah Simmons,LB,0,0%,18,26%,9,33%,1,Giants,14.0,2023,207
D.J. Davidson,DT,0,0%,11,16%,11,41%,1,Giants,14.0,2023,207
Darnay Holmes,CB,0,0%,10,15%,10,37%,1,Giants,14.0,2023,207
Jordon Riley,NT,0,0%,9,13%,5,19%,1,Giants,14.0,2023,207
Dane Belton,SS,0,0%,6,9%,21,78%,1,Giants,14.0,2023,207
Benton Whitley,LB,0,0%,6,9%,10,37%,1,Giants,14.0,2023,207
Nick McCloud,CB,0,0%,0,0%,22,81%,1,Giants,14.0,2023,207
Carter Coughlin,LB,0,0%,0,0%,22,81%,1,Giants,14.0,2023,207
Cam Brown,LB,0,0%,0,0%,22,81%,1,Giants,14.0,2023,207
Bobby McCain,SS,0,0%,0,0%,13,48%,1,Giants,14.0,2023,207
Tre Hawkins,CB,0,0%,0,0%,11,41%,1,Giants,14.0,2023,207
Gunner Olszewski,WR,0,0%,0,0%,9,33%,1,Giants,14.0,2023,207
Casey Kreiter,LS,0,0%,0,0%,9,33%,1,Giants,14.0,2023,207
Jamie Gillan,P,0,0%,0,0%,9,33%,1,Giants,14.0,2023,207
Randy Bullock,K,0,0%,0,0%,9,33%,1,Giants,14.0,2023,207
Marcus McKethan,T,0,0%,0,0%,5,19%,1,Giants,14.0,2023,207
