Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Gardner Minshew II,IND,26,39,240,1,1,3,14,31,81.1,14.0,2023,198
Zack Moss,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Trey Sermon,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Will Mallory,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Josh Downs,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Alec Pierce,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Kylen Granson,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Tyler Goodson,IND,0,0,0,0,0,0,0,0,,14.0,2023,198
Jake Browning,CIN,18,24,275,2,1,0,0,54,122.7,14.0,2023,198
A.J. McCarron,CIN,1,1,-1,0,0,0,0,-1,79.2,14.0,2023,198
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Chase Brown,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Drew Sample,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,14.0,2023,198
